GSM1092267|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|BT-20|in_vitro|ctrl|ER-|N/A|Disease
GSM1092268|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|BT-474|in_vitro|ctrl|ER+ HER2+|N/A|Disease
GSM1092269|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|CAMA1|in_vitro|ctrl|ER+|N/A|Disease
GSM1092270|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|EFM19|in_vitro|ctrl|ER+|N/A|Disease
GSM1092271|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|EFM192A|in_vitro|ctrl|ER+ HER2+|N/A|Disease
GSM1092272|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|HCC1187|in_vitro|ctrl|ER-|N/A|Disease
GSM1092273|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|HCC1419|in_vitro|ctrl|ER+ HER2+|N/A|Disease
GSM1092274|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|HCC1500|in_vitro|ctrl|ER+|N/A|Disease
GSM1092275|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|HCC1569|in_vitro|ctrl|ER- HER2+|N/A|Disease
GSM1092276|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|HCC1937|in_vitro|ctrl|ER-|N/A|Disease
GSM1092277|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|HCC1954|in_vitro|ctrl|ER- HER2+|N/A|Disease
GSM1092278|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|HCC38|in_vitro|ctrl|ER-|N/A|Disease
GSM1092279|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|MCF7|in_vitro|ctrl|ER+|N/A|Disease
GSM1092280|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|MDA-MB-175-VII|in_vitro|ctrl|ER+|N/A|Disease
GSM1092281|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|MDA-MB-231|in_vitro|ctrl|ER-|N/A|Disease
GSM1092282|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|MDA-MB-361|in_vitro|ctrl|ER+ HER2+|N/A|Disease
GSM1092283|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|MDA-MB-415|in_vitro|ctrl|ER+|N/A|Disease
GSM1092284|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|MDA-MB-436|in_vitro|ctrl|ER-|N/A|Disease
GSM1092285|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|MDA-MB-453|in_vitro|ctrl|ER- HER2+|N/A|Disease
GSM1092286|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|MDA-MB-468|in_vitro|ctrl|ER-|N/A|Disease
GSM1092287|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|SK-BR-3|in_vitro|ctrl|ER- HER2+|N/A|Disease
GSM1092288|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|SUM149PT|in_vitro|ctrl|ER-|N/A|Disease
GSM1092289|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|SUM159PT|in_vitro|ctrl|ER-|N/A|Disease
GSM1092290|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|T47D|in_vitro|ctrl|ER+|N/A|Disease
GSM1092291|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|ZR-75-1|in_vitro|ctrl|ER+|N/A|Disease
GSM1092292|N/A|N/A|F|N/A|N/A|Breast Cancer|Breast|ZR-75-30|in_vitro|ctrl|ER+|N/A|Disease
