GSM1846439|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Resting naive CD4+ T cell|N/A|Disease
GSM1846440|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Resting naive CD4+ T cell|N/A|Disease
GSM1846441|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Resting naive CD4+ T cell|N/A|Disease
GSM1846442|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Resting memory CD4+ T cell|N/A|Disease
GSM1846443|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Resting memory CD4+ T cell|N/A|Disease
GSM1846444|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Resting memory CD4+ T cell|N/A|Disease
GSM1846445|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Activated naive CD4+ T cell|Anti-CD3 and Anti-CD28|Disease
GSM1846446|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Activated naive CD4+ T cell|Anti-CD3 and Anti-CD28|Disease
GSM1846447|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Activated naive CD4+ T cell|Anti-CD3 and Anti-CD28|Disease
GSM1846448|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Activated memory CD4+ T cell|Anti-CD3 and Anti-CD28|Disease
GSM1846449|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Activated memory CD4+ T cell|Anti-CD3 and Anti-CD28|Disease
GSM1846450|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Activated memory CD4+ T cell|Anti-CD3 and Anti-CD28|Disease
