GSM701394|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|case|Smoker|tobacco smoke|Lifestyle
GSM701395|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|case|Smoker|tobacco smoke|Lifestyle
GSM701396|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|case|Smoker|tobacco smoke|Lifestyle
GSM701397|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|case|Smoker|tobacco smoke|Lifestyle
GSM701398|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|case|Smoker|tobacco smoke|Lifestyle
GSM701399|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|case|Smoker|tobacco smoke|Lifestyle
GSM701400|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|ctrl|Nonsmoker|none|N/A
GSM701401|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|ctrl|Nonsmoker|none|N/A
GSM701402|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|ctrl|Nonsmoker|none|N/A
GSM701403|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|ctrl|Nonsmoker|none|N/A
GSM701404|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|ctrl|Nonsmoker|none|N/A
GSM701405|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vivo|ctrl|Nonsmoker|none|N/A
