GSM1082626|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM1|N/A|Disease
GSM1082627|N/A|N/A|N/A|N/A|N/A|Uveal Melanoma|Cells|MUM2B|in_vitro|N/A|UM2B|N/A|Disease
GSM1082628|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM3M|N/A|Disease
GSM1082629|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM4M|N/A|Disease
GSM1082630|N/A|N/A|N/A|N/A|N/A|Uveal Melanoma|Cells|OCM1A|in_vitro|N/A|OCM1A|N/A|Disease
GSM1082631|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM7M|N/A|Disease
GSM1082632|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM8|N/A|Disease
GSM1082633|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM9M|N/A|Disease
GSM1082634|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM11M|N/A|Disease
GSM1082635|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM13M|N/A|Disease
GSM1082636|N/A|N/A|N/A|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|N/A|UMF-1|N/A|Disease
GSM1082637|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM14|N/A|Disease
GSM1082638|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM15M|N/A|Disease
GSM1082639|N/A|N/A|N/A|N/A|N/A|N/A|Cells|NCSC|in_vitro|N/A|NCSC|N/A|N/A
GSM1082640|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM16|N/A|Disease
GSM1082641|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM19M|N/A|Disease
GSM1082642|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM21M|N/A|Disease
GSM1082643|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM23|N/A|Disease
GSM1082644|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM25|N/A|Disease
GSM1082645|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM26|N/A|Disease
GSM1082646|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|ctrl|UM27|N/A|Disease
GSM1082647|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM28|N/A|Disease
GSM1082648|N/A|N/A|N/A|N/A|N/A|N/A|Cells|ES|in_vitro|N/A|ES|N/A|N/A
GSM1082649|N/A|N/A|F|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM29M|N/A|Disease
GSM1082650|N/A|N/A|M|N/A|N/A|Uveal Melanoma|Cells|N/A|in_vitro|case|UM30M|N/A|Disease
