GSM4494968|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116|in_vitro|ctrl|N/A|mock-treated bulk|None
GSM4494969|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116|in_vitro|ctrl|N/A|decitabine-treated bulk|Small Molecule
GSM4494970|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116|in_vitro|case|H3-01|N/A|None
GSM4494971|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116|in_vitro|case|H3-21|N/A|None
GSM4494972|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116|in_vitro|case|H3-25|N/A|None
GSM4494973|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116|in_vitro|case|H3-30|N/A|None
GSM4494974|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116|in_vitro|case|H3-32|N/A|None
GSM4494975|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116|in_vitro|case|H3-33|N/A|None
GSM4494976|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116|in_vitro|case|H3-71|N/A|None
GSM4494977|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116|in_vitro|case|H3-22|N/A|None
GSM4494978|N/A|N/A|N/A|N/A|N/A|N/A|Cells|HCT116|in_vitro|case|H3-72|N/A|None
