GSM1201722|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201723|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201724|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201725|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201726|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201727|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201728|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201729|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201730|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201731|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201732|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201733|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201734|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201735|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201736|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201737|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201738|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201739|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201740|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201741|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201742|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201743|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201744|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201745|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201746|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1201747|N/A|N/A|N/A|N/A|N/A|healthy|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
