GSM1438803|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438804|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438805|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438806|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438807|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438808|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438809|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438810|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438811|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438812|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438813|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438814|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438815|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438816|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438817|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438818|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438819|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438820|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438821|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438822|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438823|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438824|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438825|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1438826|N/A|N/A|M|N/A|N/A|N/A|Adipose|N/A|in_vivo|N/A|N/A|N/A|N/A
