GSM3230129|N/A|N/A|N/A|N/A|N/A|N/A|Other|Human Umbilical Vein Endothelial Cells|in_vitro|N/A|N/A|N/A|N/A
GSM3230130|N/A|N/A|N/A|N/A|N/A|N/A|Other|Human Umbilical Vein Endothelial Cells|in_vitro|N/A|N/A|N/A|N/A
GSM3230131|N/A|N/A|N/A|N/A|N/A|N/A|Other|Human Umbilical Vein Endothelial Cells|in_vitro|N/A|N/A|N/A|N/A
GSM3230132|N/A|N/A|N/A|N/A|N/A|N/A|Other|Human Umbilical Vein Endothelial Cells|in_vitro|N/A|N/A|N/A|N/A
GSM3230133|N/A|N/A|N/A|N/A|N/A|N/A|Other|Mesenchymal Stem Cells|in_vitro|N/A|N/A|N/A|N/A
GSM3230134|N/A|N/A|N/A|N/A|N/A|N/A|Other|Mesenchymal Stem Cells|in_vitro|N/A|N/A|N/A|N/A
GSM3230135|N/A|N/A|N/A|N/A|N/A|N/A|Other|Mesenchymal Stem Cells|in_vitro|N/A|N/A|N/A|N/A
GSM3230136|N/A|N/A|N/A|N/A|N/A|N/A|Other|Mesenchymal Stem Cells|in_vitro|N/A|N/A|N/A|N/A
GSM3230137|N/A|N/A|N/A|N/A|N/A|N/A|Other|Mesenchymal Stem Cells|in_vitro|N/A|N/A|N/A|N/A
GSM3230138|N/A|N/A|N/A|N/A|N/A|N/A|Other|Mesenchymal Stem Cells|in_vitro|N/A|N/A|N/A|N/A
GSM5111227|N/A|N/A|N/A|N/A|N/A|N/A|Other|Mesenchymal Stem Cells|in_vitro|N/A|N/A|N/A|N/A
GSM5111228|N/A|N/A|N/A|N/A|N/A|N/A|Other|Mesenchymal Stem Cells|in_vitro|N/A|N/A|N/A|N/A
GSM5111229|N/A|N/A|N/A|N/A|N/A|N/A|Other|Mesenchymal Stem Cells|in_vitro|N/A|N/A|N/A|N/A
GSM5111230|N/A|N/A|N/A|N/A|N/A|N/A|Other|Mesenchymal Stem Cells|in_vitro|N/A|N/A|N/A|N/A
GSM5111231|N/A|N/A|N/A|N/A|N/A|N/A|Other|Mesenchymal Stem Cells|in_vitro|N/A|N/A|N/A|N/A
GSM5111232|N/A|N/A|N/A|N/A|N/A|N/A|Other|Mesenchymal Stem Cells|in_vitro|N/A|N/A|N/A|N/A
