GSM2817157|N/A|N/A|N/A|N/A|N/A|N/A|Liver|HepG2|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817158|N/A|N/A|N/A|N/A|N/A|N/A|Liver|HepG2|in_vitro|N/A|N/A|PBS|None
GSM2817159|N/A|N/A|N/A|N/A|N/A|N/A|Liver|HepG2|in_vitro|N/A|N/A|SGI110|None
GSM2817160|N/A|N/A|N/A|N/A|N/A|N/A|Liver|HepG2|in_vitro|N/A|N/A|PBS|Small Molecule
GSM2817161|N/A|N/A|N/A|N/A|N/A|N/A|Liver|HepG2|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817162|N/A|N/A|N/A|N/A|N/A|N/A|Liver|HepG2|in_vitro|N/A|N/A|SGI110|None
GSM2817163|N/A|N/A|N/A|N/A|N/A|N/A|Liver|HepG2|in_vitro|N/A|N/A|SGI110|None
GSM2817164|N/A|N/A|N/A|N/A|N/A|N/A|Liver|HepG2|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817165|N/A|N/A|N/A|N/A|N/A|N/A|Liver|HepG2|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817166|N/A|N/A|N/A|N/A|N/A|N/A|Liver|HepG2|in_vitro|N/A|N/A|SGI110|None
GSM2817167|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU398|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817168|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU398|in_vitro|N/A|N/A|PBS|None
GSM2817169|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU398|in_vitro|N/A|N/A|SGI110|None
GSM2817170|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU398|in_vitro|N/A|N/A|PBS|Small Molecule
GSM2817171|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU398|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817172|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU398|in_vitro|N/A|N/A|SGI110|None
GSM2817173|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU398|in_vitro|N/A|N/A|SGI110|None
GSM2817174|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU398|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817175|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU398|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817176|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU398|in_vitro|N/A|N/A|SGI110|None
GSM2817177|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817178|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|PBS|None
GSM2817179|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|SGI110|None
GSM2817180|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|PBS|Small Molecule
GSM2817181|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817182|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|SGI110|None
GSM2817183|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|SGI110|None
GSM2817184|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817185|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817186|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|SGI110|None
GSM2817187|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|SGI110|None
GSM2817188|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|SGI110|Small Molecule
GSM2817189|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|SGI110|None
GSM2817190|N/A|N/A|N/A|N/A|N/A|N/A|Liver|SNU475|in_vitro|N/A|N/A|SGI110|Small Molecule
