GSM2293197|N/A|N/A|N/A|N/A|N/A|Disease|Colon|V457|in_vitro|N/A|N/A|N/A|Genetic
GSM2293134|N/A|N/A|N/A|N/A|N/A|Disease|Colon|LIM1899|in_vitro|N/A|N/A|N/A|Genetic
GSM2293160|N/A|N/A|N/A|N/A|N/A|Disease|Colon|SKCO1|in_vitro|N/A|N/A|N/A|Genetic
GSM2335030|N/A|N/A|N/A|N/A|N/A|Disease|Colon|LS513|in_vitro|N/A|N/A|N/A|Genetic
GSM2293196|N/A|N/A|N/A|N/A|N/A|Disease|Colon|V411|in_vitro|N/A|N/A|N/A|Genetic
GSM2293157|N/A|N/A|N/A|N/A|N/A|Disease|Colon|RCM1|in_vitro|N/A|N/A|N/A|Genetic
GSM2293130|N/A|N/A|N/A|N/A|N/A|Disease|Colon|KM12C|in_vitro|N/A|N/A|N/A|Genetic
GSM2293121|N/A|N/A|N/A|N/A|N/A|Disease|Colon|HROC32|in_vitro|N/A|N/A|N/A|Genetic
GSM2293170|N/A|N/A|N/A|N/A|N/A|Disease|Colon|SNU1684|in_vitro|N/A|N/A|N/A|Genetic
GSM2293162|N/A|N/A|N/A|N/A|N/A|Disease|Colon|SNU1040|in_vitro|N/A|N/A|N/A|Genetic
GSM2293072|N/A|N/A|N/A|N/A|N/A|Disease|Colon|C84|in_vitro|N/A|N/A|N/A|Genetic
GSM2293083|N/A|N/A|N/A|N/A|N/A|Disease|Colon|COGA1|in_vitro|N/A|N/A|N/A|Genetic
GSM2293098|N/A|N/A|N/A|N/A|N/A|Disease|Colon|DiFi|in_vitro|N/A|N/A|N/A|Genetic
GSM2293147|N/A|N/A|N/A|N/A|N/A|Disease|Colon|MIP101|in_vitro|N/A|N/A|N/A|Genetic
GSM2293070|N/A|N/A|N/A|N/A|N/A|Disease|Colon|C75|in_vitro|N/A|N/A|N/A|Genetic
GSM2293189|N/A|N/A|N/A|N/A|N/A|Disease|Colon|SW1417|in_vitro|N/A|N/A|N/A|Genetic
GSM2293175|N/A|N/A|N/A|N/A|N/A|Disease|Colon|SNU407|in_vitro|N/A|N/A|N/A|Genetic
GSM2293128|N/A|N/A|N/A|N/A|N/A|Disease|Colon|HT29|in_vitro|N/A|N/A|N/A|Genetic
GSM2293090|N/A|N/A|N/A|N/A|N/A|Disease|Colon|COLO201|in_vitro|N/A|N/A|N/A|Genetic
GSM2293163|N/A|N/A|N/A|N/A|N/A|Disease|Colon|SNU1047|in_vitro|N/A|N/A|N/A|Genetic
GSM2293078|N/A|N/A|N/A|N/A|N/A|Disease|Colon|CL14|in_vitro|N/A|N/A|N/A|Genetic
GSM2293154|N/A|N/A|N/A|N/A|N/A|Disease|Colon|OXCO1|in_vitro|N/A|N/A|N/A|Genetic
GSM2293109|N/A|N/A|N/A|N/A|N/A|Disease|Colon|HCT8|in_vitro|N/A|N/A|N/A|Genetic
GSM2293129|N/A|N/A|N/A|N/A|N/A|Disease|Colon|HUTU80|in_vitro|N/A|N/A|N/A|Genetic
GSM2293202|N/A|N/A|N/A|N/A|N/A|Disease|Colon|VACO6|in_vitro|N/A|N/A|N/A|Genetic
GSM2293103|N/A|N/A|N/A|N/A|N/A|Disease|Colon|HCA24|in_vitro|N/A|N/A|N/A|Genetic
GSM2293117|N/A|N/A|N/A|N/A|N/A|Disease|Colon|HDC9|in_vitro|N/A|N/A|N/A|Genetic
GSM2335033|N/A|N/A|N/A|N/A|N/A|Disease|Colon|T84|in_vitro|N/A|N/A|N/A|Genetic
GSM2293102|N/A|N/A|N/A|N/A|N/A|Disease|Colon|GP2d|in_vitro|N/A|N/A|N/A|Genetic
GSM2293116|N/A|N/A|N/A|N/A|N/A|Disease|Colon|HDC82|in_vitro|N/A|N/A|N/A|Genetic
GSM2293087|N/A|N/A|N/A|N/A|N/A|Disease|Colon|COGA5|in_vitro|N/A|N/A|N/A|Genetic
GSM2293195|N/A|N/A|N/A|N/A|N/A|Disease|Colon|SW837|in_vitro|N/A|N/A|N/A|Genetic
GSM2293180|N/A|N/A|N/A|N/A|N/A|Disease|Colon|SNU81|in_vitro|N/A|N/A|N/A|Genetic
GSM2293108|N/A|N/A|N/A|N/A|N/A|Disease|Colon|HCT15|in_vitro|N/A|N/A|N/A|Genetic
GSM2293111|N/A|N/A|N/A|N/A|N/A|Disease|Colon|HDC135|in_vitro|N/A|N/A|N/A|Genetic
GSM2293190|N/A|N/A|N/A|N/A|N/A|Disease|Colon|SW1463|in_vitro|N/A|N/A|N/A|Genetic
GSM2293153|N/A|N/A|N/A|N/A|N/A|Disease|Colon|OUMS23|in_vitro|N/A|N/A|N/A|Genetic
GSM2293156|N/A|N/A|N/A|N/A|N/A|Disease|Colon|OXCO3|in_vitro|N/A|N/A|N/A|Genetic
GSM2335031|N/A|N/A|N/A|N/A|N/A|Disease|Colon|NCIH630|in_vitro|N/A|N/A|N/A|Genetic
GSM2293077|N/A|N/A|N/A|N/A|N/A|Disease|Colon|CL11|in_vitro|N/A|N/A|N/A|Genetic
GSM2293135|N/A|N/A|N/A|N/A|N/A|Disease|Colon|LIM2099|in_vitro|N/A|N/A|N/A|Genetic
GSM2293073|N/A|N/A|N/A|N/A|N/A|Disease|Colon|C99|in_vitro|N/A|N/A|N/A|Genetic
GSM2293179|N/A|N/A|N/A|N/A|N/A|Disease|Colon|SNU769B|in_vitro|N/A|N/A|N/A|Genetic
GSM2293148|N/A|N/A|N/A|N/A|N/A|Disease|Colon|NCIH498|in_vitro|N/A|N/A|N/A|Genetic
GSM2293158|N/A|N/A|N/A|N/A|N/A|Disease|Colon|RKO|in_vitro|N/A|N/A|N/A|Genetic
GSM2335029|N/A|N/A|N/A|N/A|N/A|Disease|Colon|LS123|in_vitro|N/A|N/A|N/A|Genetic
GSM2293141|N/A|N/A|N/A|N/A|N/A|Disease|Colon|LoVo|in_vitro|N/A|N/A|N/A|Genetic
GSM2293066|N/A|N/A|N/A|N/A|N/A|Disease|Colon|C146|in_vitro|N/A|N/A|N/A|Genetic
GSM2293097|N/A|N/A|N/A|N/A|N/A|Disease|Colon|CX1|in_vitro|N/A|N/A|N/A|Genetic
GSM2293166|N/A|N/A|N/A|N/A|N/A|Disease|Colon|SNU1406|in_vitro|N/A|N/A|N/A|Genetic
GSM2293185|N/A|N/A|N/A|N/A|N/A|Disease|Colon|SNUC4|in_vitro|N/A|N/A|N/A|Genetic
GSM2293107|N/A|N/A|N/A|N/A|N/A|Disease|Colon|HCT116|in_vitro|N/A|N/A|N/A|Genetic
