GSM1912536|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_1|N/A|Lifestyle
GSM1912537|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_1|N/A|Lifestyle
GSM1912538|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_1|N/A|Lifestyle
GSM1912539|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_1|N/A|Lifestyle
GSM1912540|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_1|N/A|Lifestyle
GSM1912541|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_1|N/A|Lifestyle
GSM1912542|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_1|N/A|Lifestyle
GSM1912543|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_2|N/A|Lifestyle
GSM1912544|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_2|N/A|Lifestyle
GSM1912545|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_2|N/A|Lifestyle
GSM1912546|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_2|N/A|Lifestyle
GSM1912547|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_2|N/A|Lifestyle
GSM1912548|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_2|N/A|Lifestyle
GSM1912549|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_2|N/A|Lifestyle
GSM1912550|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_3|N/A|Lifestyle
GSM1912551|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_3|N/A|Lifestyle
GSM1912552|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_3|N/A|Lifestyle
GSM1912553|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_3|N/A|Lifestyle
GSM1912554|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_3|N/A|Lifestyle
GSM1912555|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_3|N/A|Lifestyle
GSM1912556|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|ctrl|Non_obese_3|N/A|Lifestyle
GSM1912557|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_1|N/A|Lifestyle
GSM1912558|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_1|N/A|Lifestyle
GSM1912559|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_1|N/A|Lifestyle
GSM1912560|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_1|N/A|Lifestyle
GSM1912561|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_1|N/A|Lifestyle
GSM1912562|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_1|N/A|Lifestyle
GSM1912563|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_1|N/A|Lifestyle
GSM1912564|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_2|N/A|Lifestyle
GSM1912565|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_2|N/A|Lifestyle
GSM1912566|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_2|N/A|Lifestyle
GSM1912567|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_2|N/A|Lifestyle
GSM1912568|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_2|N/A|Lifestyle
GSM1912569|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_2|N/A|Lifestyle
GSM1912570|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_2|N/A|Lifestyle
GSM1912571|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_3|N/A|Lifestyle
GSM1912572|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_3|N/A|Lifestyle
GSM1912573|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_3|N/A|Lifestyle
GSM1912574|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_3|N/A|Lifestyle
GSM1912575|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_3|N/A|Lifestyle
GSM1912576|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_3|N/A|Lifestyle
GSM1912577|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vitro|case|Obese_3|N/A|Lifestyle
