GSM4432764|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|N/A|in_vivo|N/A|N/A|CC-486 and durvalumab|Small Molecule
GSM4432765|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|N/A|in_vivo|N/A|N/A|CC-486 and durvalumab|Small Molecule
GSM4432766|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486 and durvalumab|Small Molecule
GSM4432767|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486 and durvalumab|Small Molecule
GSM4432768|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|N/A|in_vivo|N/A|N/A|CC-486 and durvalumab|Small Molecule
GSM4432769|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|N/A|in_vivo|N/A|N/A|CC-486 and durvalumab|Small Molecule
GSM4432770|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|N/A|in_vivo|N/A|N/A|CC-486 and durvalumab|Small Molecule
GSM4432771|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|N/A|in_vivo|N/A|N/A|CC-486 and durvalumab|Small Molecule
GSM4432772|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|N/A|in_vivo|N/A|N/A|CC-486 and durvalumab|Small Molecule
GSM4432773|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|N/A|in_vivo|N/A|N/A|CC-486 and durvalumab|Small Molecule
GSM4432774|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486 and durvalumab|Small Molecule
GSM4432775|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486 and durvalumab|Small Molecule
GSM4432776|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432777|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432778|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432779|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432780|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432781|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432782|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432783|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432784|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432785|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432786|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432787|N/A|N/A|N/A|N/A|N/A|Ovarian Cancer|Ovary|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432788|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432789|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432790|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
GSM4432791|N/A|N/A|N/A|N/A|N/A|Colorectal Cancer|Colon|N/A|in_vivo|N/A|N/A|CC-486, durvalumab and Vitamin C|Small Molecule
