GSM2049846|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049847|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049848|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049849|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049850|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049851|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049852|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049853|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049854|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049855|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049856|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049857|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049858|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049859|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049860|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049861|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049862|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049863|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049864|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049865|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049866|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049867|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049868|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049869|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049870|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049871|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049872|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049873|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049874|N/A|N/A|N/A|N/A|N/A|N/A|Breast|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM2049945|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA-MB-231|in_vitro|N/A|N/A|N/A|N/A
GSM2049891|N/A|N/A|N/A|N/A|N/A|N/A|Breast|T-47D|in_vitro|N/A|N/A|N/A|N/A
GSM2049937|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA-MB-231|in_vitro|N/A|N/A|N/A|N/A
GSM2049906|N/A|N/A|N/A|N/A|N/A|N/A|Breast|T-47D|in_vitro|N/A|N/A|N/A|N/A
GSM2049935|N/A|N/A|N/A|N/A|N/A|N/A|Breast|BT-549|in_vitro|N/A|N/A|N/A|N/A
GSM2049911|N/A|N/A|N/A|N/A|N/A|N/A|Breast|T-47D|in_vitro|N/A|N/A|N/A|N/A
GSM2049879|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR-75-1|in_vitro|N/A|N/A|N/A|N/A
GSM2049875|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR-75-1|in_vitro|N/A|N/A|N/A|N/A
GSM2049932|N/A|N/A|N/A|N/A|N/A|N/A|Breast|BT-549|in_vitro|N/A|N/A|N/A|N/A
GSM2049942|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MDA-MB-231|in_vitro|N/A|N/A|N/A|N/A
GSM2049888|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR-75-1|in_vitro|N/A|N/A|N/A|N/A
GSM2049893|N/A|N/A|N/A|N/A|N/A|N/A|Breast|T-47D|in_vitro|N/A|N/A|N/A|N/A
GSM2049928|N/A|N/A|N/A|N/A|N/A|N/A|Breast|BT-549|in_vitro|N/A|N/A|N/A|N/A
GSM2049889|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR-75-1|in_vitro|N/A|N/A|N/A|N/A
GSM2049890|N/A|N/A|N/A|N/A|N/A|N/A|Breast|T-47D|in_vitro|N/A|N/A|N/A|N/A
GSM2049949|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MCF10A|in_vitro|N/A|N/A|N/A|N/A
GSM2049885|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR-75-1|in_vitro|N/A|N/A|N/A|N/A
GSM2049933|N/A|N/A|N/A|N/A|N/A|N/A|Breast|BT-549|in_vitro|N/A|N/A|N/A|N/A
GSM2049946|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MCF10A|in_vitro|N/A|N/A|N/A|N/A
GSM2049954|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MCF10A|in_vitro|N/A|N/A|N/A|N/A
GSM2049881|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR-75-1|in_vitro|N/A|N/A|N/A|N/A
GSM2049876|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR-75-1|in_vitro|N/A|N/A|N/A|N/A
GSM2049883|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR-75-1|in_vitro|N/A|N/A|N/A|N/A
GSM2049948|N/A|N/A|N/A|N/A|N/A|N/A|Breast|MCF10A|in_vitro|N/A|N/A|N/A|N/A
GSM2049882|N/A|N/A|N/A|N/A|N/A|N/A|Breast|ZR-75-1|in_vitro|N/A|N/A|N/A|N/A
GSM2049895|N/A|N/A|N/A|N/A|N/A|N/A|Breast|T-47D|in_vitro|N/A|N/A|N/A|N/A
GSM2049901|N/A|N/A|N/A|N/A|N/A|N/A|Breast|T-47D|in_vitro|N/A|N/A|N/A|N/A
