GSM2266162|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|CD34+ cells no exposure|N/A|None
GSM2266163|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|CD34+ cells no exposure|N/A|None
GSM2266164|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|CD34+ cells no exposure|N/A|None
GSM2266165|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Neutrophilic progenitors ELF-MF exposure|100 ng/ml G-CSF|Environmental
GSM2266166|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Neutrophilic progenitors ELF-MF exposure|100 ng/ml G-CSF|Environmental
GSM2266167|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|case|Neutrophilic progenitors ELF-MF exposure|100 ng/ml G-CSF|Environmental
GSM2266168|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Neutrophilic progenitors sham exposure|100 ng/ml G-CSF|Environmental
GSM2266169|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Neutrophilic progenitors sham exposure|100 ng/ml G-CSF|Environmental
GSM2266170|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Neutrophilic progenitors sham exposure|100 ng/ml G-CSF|Environmental
GSM2266171|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Neutrophilic progenitors no exposure|100 ng/ml G-CSF|None
GSM2266172|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|Neutrophilic progenitors no exposure|100 ng/ml G-CSF|None
