GSM998392|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|CD34+ cell|in_vitro|ctrl|Unstimulated|None|None
GSM998393|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|CD34+ cell|in_vitro|ctrl|Unstimulated|None|None
GSM998394|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|CD34+ cell|in_vitro|ctrl|Unstimulated|None|None
GSM998395|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|CD34+ cell|in_vitro|case|Stimulated|Cytokine|None
GSM998396|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|CD34+ cell|in_vitro|case|Stimulated|Cytokine|None
GSM998397|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|CD34+ cell|in_vitro|case|Stimulated|Cytokine|None
GSM998398|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|CD34+ cell|in_vitro|case|Stimulated and Polybren Treated|Cytokine and Polybren|None
GSM998399|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|CD34+ cell|in_vitro|case|Stimulated and Polybren Treated|Cytokine and Polybren|None
GSM998400|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|CD34+ cell|in_vitro|case|Stimulated and Polybren Treated|Cytokine and Polybren|None
GSM998401|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|CD34+ cell|in_vitro|case|Stimulated LV Transduced|Cytokine and LV Transduction|Genetic
GSM998402|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|CD34+ cell|in_vitro|case|Stimulated LV Transduced|Cytokine and LV Transduction|Genetic
GSM998403|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|CD34+ cell|in_vitro|case|Stimulated LV Transduced|Cytokine and LV Transduction|Genetic
