GSM6133247|N/A|N/A|N/A|N/A|N/A|N/A|Cells|LUHMES|in_vitro|case|BTZ_2nd_time|bortezomib|Small Molecule
GSM6133248|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|LUHMES|in_vitro|ctrl|Control_1st_time|N/A|None
GSM6133249|N/A|N/A|N/A|N/A|N/A|N/A|Cells|LUHMES|in_vitro|case|BTZ_1st_time|bortezomib|Small Molecule
GSM6133250|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|LUHMES|in_vitro|ctrl|Control_2nd_time|N/A|None
GSM6133251|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|LUHMES|in_vitro|ctrl|Control_1st_time|N/A|None
GSM6133252|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|LUHMES|in_vitro|ctrl|Control_2nd_time|N/A|None
GSM6133253|N/A|N/A|N/A|N/A|N/A|N/A|Cells|LUHMES|in_vitro|case|BTZ_1st_time|bortezomib|Small Molecule
GSM6133254|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|LUHMES|in_vitro|ctrl|Control_1st_time|N/A|None
GSM6133255|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|LUHMES|in_vitro|ctrl|Control_2nd_time|N/A|None
GSM6133256|N/A|N/A|N/A|N/A|N/A|N/A|Cells|LUHMES|in_vitro|case|BTZ_1st_time|bortezomib|Small Molecule
GSM6133257|N/A|N/A|N/A|N/A|N/A|N/A|Cells|LUHMES|in_vitro|case|BTZ_2nd_time|bortezomib|Small Molecule
GSM6133258|N/A|N/A|N/A|N/A|N/A|N/A|Cells|LUHMES|in_vitro|case|BTZ_2nd_time|bortezomib|Small Molecule
