GSM700981|N/A|N/A|N/A|N/A|N/A|Melanoma|Cells|D24|in_vitro|N/A|N/A|N/A|Disease
GSM700982|N/A|N/A|N/A|N/A|N/A|Melanoma|Cells|D41|in_vitro|N/A|N/A|N/A|Disease
GSM700983|N/A|N/A|N/A|N/A|N/A|Melanoma|Cells|MM329|in_vitro|N/A|N/A|N/A|Disease
GSM700984|N/A|N/A|N/A|N/A|N/A|Melanoma|Cells|A06|in_vitro|N/A|N/A|N/A|Disease
GSM700985|N/A|N/A|N/A|N/A|N/A|Melanoma|Cells|MM466|in_vitro|N/A|N/A|N/A|Disease
GSM700986|N/A|N/A|N/A|N/A|N/A|Melanoma|Cells|MM386|in_vitro|N/A|N/A|N/A|Disease
GSM700987|N/A|N/A|N/A|N/A|N/A|Melanoma|Cells|CJM|in_vitro|N/A|N/A|N/A|Disease
GSM700988|N/A|N/A|N/A|N/A|N/A|Melanoma|Cells|MM415|in_vitro|N/A|N/A|N/A|Disease
GSM700989|N/A|N/A|N/A|N/A|N/A|Melanoma|Cells|MM603|in_vitro|N/A|N/A|N/A|Disease
GSM700990|N/A|N/A|N/A|N/A|N/A|Melanoma|Cells|MM253|in_vitro|N/A|N/A|N/A|Disease
GSM700991|N/A|N/A|N/A|N/A|N/A|Melanoma|Cells|MM96L|in_vitro|N/A|N/A|N/A|Disease
GSM700992|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|neonatal foreskin melanocytes|in_vitro|N/A|N/A|N/A|N/A
