GSM3349507|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|A4573|in_vitro|N/A|N/A|N/A|Disease
GSM3349508|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|SKNMC|in_vitro|N/A|N/A|N/A|Disease
GSM3349509|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|A673|in_vitro|N/A|N/A|N/A|Disease
GSM3349510|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|STAET1|in_vitro|N/A|N/A|N/A|Disease
GSM3349511|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|CADO|in_vitro|N/A|N/A|N/A|Disease
GSM3349512|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|STAET2.1|in_vitro|N/A|N/A|N/A|Disease
GSM3349513|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|RDES|in_vitro|N/A|N/A|N/A|Disease
GSM3349514|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|STAET10|in_vitro|N/A|N/A|N/A|Disease
GSM3349515|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|RM82|in_vitro|N/A|N/A|N/A|Disease
GSM3349516|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|TC71|in_vitro|N/A|N/A|N/A|Disease
GSM3349517|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|SKES1|in_vitro|N/A|N/A|N/A|Disease
GSM3349518|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|TTC466|in_vitro|N/A|N/A|N/A|Disease
GSM3349519|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|VH64|in_vitro|N/A|N/A|N/A|Disease
GSM3349520|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Cells|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM3349521|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|WE68|in_vitro|N/A|N/A|N/A|Disease
GSM3349522|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Cells|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM3349523|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Other|EW3|in_vitro|N/A|N/A|N/A|Disease
GSM3349524|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Cells|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM3349525|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|None
GSM3349526|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Cells|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM3349527|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|None
GSM3349528|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Cells|N/A|in_vivo|N/A|N/A|N/A|Disease
GSM3349529|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vivo|N/A|N/A|N/A|None
GSM3349530|N/A|N/A|N/A|N/A|N/A|Ewing Sarcoma|Cells|N/A|in_vivo|N/A|N/A|N/A|Disease
