GSM607969|N/A|N/A|M|N/A|N/A|healthy|Lung|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM607970|N/A|N/A|M|N/A|N/A|healthy|N/A|MRC5|in_vitro|N/A|N/A|N/A|N/A
GSM607971|N/A|N/A|M|N/A|N/A|healthy|N/A|MRC5|in_vitro|N/A|N/A|N/A|N/A
GSM607972|N/A|N/A|M|N/A|N/A|healthy|N/A|MRC5|in_vitro|N/A|N/A|N/A|N/A
GSM607973|N/A|N/A|M|N/A|N/A|healthy|N/A|MRC5|in_vitro|N/A|N/A|N/A|N/A
GSM607974|N/A|N/A|M|N/A|N/A|healthy|N/A|MRC5|in_vitro|N/A|N/A|N/A|N/A
GSM607975|N/A|N/A|M|N/A|N/A|healthy|N/A|MRC5|in_vitro|N/A|N/A|N/A|N/A
GSM607976|N/A|N/A|M|N/A|N/A|healthy|N/A|MRC5|in_vitro|N/A|N/A|N/A|N/A
GSM607977|N/A|N/A|F|N/A|N/A|healthy|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM607978|N/A|N/A|F|N/A|N/A|healthy|N/A|AM936EP|in_vitro|N/A|N/A|N/A|N/A
GSM607979|N/A|N/A|F|N/A|N/A|healthy|N/A|AM936EP|in_vitro|N/A|N/A|N/A|N/A
GSM607980|N/A|N/A|F|N/A|N/A|healthy|N/A|AM936EP|in_vitro|N/A|N/A|N/A|N/A
GSM607981|N/A|N/A|F|N/A|N/A|healthy|N/A|AM936EP|in_vitro|N/A|N/A|N/A|N/A
GSM607982|N/A|N/A|F|N/A|N/A|healthy|N/A|AM936EP|in_vitro|N/A|N/A|N/A|N/A
GSM607983|N/A|N/A|F|N/A|N/A|healthy|N/A|AM936EP|in_vitro|N/A|N/A|N/A|N/A
GSM607984|N/A|N/A|F|N/A|N/A|healthy|N/A|AM936EP|in_vitro|N/A|N/A|N/A|N/A
GSM607985|N/A|N/A|F|N/A|N/A|healthy|N/A|AM936EP|in_vitro|N/A|N/A|N/A|N/A
GSM607986|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM607987|N/A|N/A|F|N/A|N/A|healthy|N/A|Edom22|in_vitro|N/A|N/A|N/A|N/A
GSM607988|N/A|N/A|F|N/A|N/A|healthy|N/A|Edom22|in_vitro|N/A|N/A|N/A|N/A
GSM607989|N/A|N/A|F|N/A|N/A|healthy|N/A|Edom22|in_vitro|N/A|N/A|N/A|N/A
GSM607990|N/A|N/A|F|N/A|N/A|healthy|N/A|Edom22|in_vitro|N/A|N/A|N/A|N/A
GSM607991|N/A|N/A|F|N/A|N/A|healthy|N/A|Edom22|in_vitro|N/A|N/A|N/A|N/A
GSM607992|N/A|N/A|M|N/A|N/A|healthy|Artery|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM607993|N/A|N/A|M|N/A|N/A|healthy|N/A|PAE551|in_vitro|N/A|N/A|N/A|N/A
GSM607994|N/A|N/A|M|N/A|N/A|healthy|N/A|PAE551|in_vitro|N/A|N/A|N/A|N/A
GSM607995|N/A|N/A|M|N/A|N/A|healthy|N/A|PAE551|in_vitro|N/A|N/A|N/A|N/A
GSM607996|N/A|N/A|M|N/A|N/A|healthy|N/A|PAE551|in_vitro|N/A|N/A|N/A|N/A
GSM607997|N/A|N/A|M|N/A|N/A|healthy|N/A|PAE551|in_vitro|N/A|N/A|N/A|N/A
GSM607998|N/A|N/A|M|N/A|N/A|healthy|N/A|PAE551|in_vitro|N/A|N/A|N/A|N/A
GSM607999|N/A|N/A|M|N/A|N/A|healthy|N/A|PAE551|in_vitro|N/A|N/A|N/A|N/A
GSM608000|N/A|N/A|M|N/A|N/A|healthy|N/A|PAE551|in_vitro|N/A|N/A|N/A|N/A
GSM608001|N/A|N/A|F|N/A|N/A|healthy|Other|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM608002|N/A|N/A|F|N/A|N/A|healthy|N/A|UtE1104|in_vitro|N/A|N/A|N/A|N/A
GSM608003|N/A|N/A|F|N/A|N/A|healthy|N/A|UtE1104|in_vitro|N/A|N/A|N/A|N/A
GSM608004|N/A|N/A|F|N/A|N/A|healthy|N/A|UtE1104|in_vitro|N/A|N/A|N/A|N/A
GSM608005|N/A|N/A|F|N/A|N/A|healthy|N/A|UtE1104|in_vitro|N/A|N/A|N/A|N/A
GSM608006|N/A|N/A|F|N/A|N/A|healthy|N/A|UtE1104|in_vitro|N/A|N/A|N/A|N/A
GSM608007|N/A|N/A|F|N/A|N/A|healthy|N/A|UtE1104|in_vitro|N/A|N/A|N/A|N/A
GSM608008|N/A|N/A|F|N/A|N/A|healthy|N/A|UtE1104|in_vitro|N/A|N/A|N/A|N/A
GSM608009|N/A|N/A|F|N/A|N/A|healthy|N/A|UtE1104|in_vitro|N/A|N/A|N/A|N/A
GSM608010|N/A|N/A|M|N/A|N/A|healthy|N/A|HUES|in_vitro|N/A|N/A|N/A|N/A
GSM608011|N/A|N/A|M|N/A|N/A|healthy|N/A|HUES|in_vitro|N/A|N/A|N/A|N/A
GSM608012|N/A|N/A|F|N/A|N/A|healthy|N/A|HUES|in_vitro|N/A|N/A|N/A|N/A
GSM608013|N/A|N/A|M|N/A|N/A|healthy|N/A|HUES|in_vitro|N/A|N/A|N/A|N/A
GSM608014|N/A|N/A|F|N/A|N/A|healthy|N/A|HUES|in_vitro|N/A|N/A|N/A|N/A
GSM608015|N/A|N/A|F|N/A|N/A|healthy|N/A|201B7|in_vitro|N/A|N/A|N/A|N/A
