GSM4293365|N/A|N/A|N/A|N/A|N/A|N/A|Skin|Primary Keratinocytes|in_vitro|N/A|N/A|N/A|N/A
GSM4293366|N/A|N/A|N/A|N/A|N/A|N/A|Skin|Primary Keratinocytes|in_vitro|N/A|N/A|N/A|N/A
GSM4293367|N/A|N/A|N/A|N/A|N/A|N/A|Skin|Primary Keratinocytes|in_vitro|N/A|N/A|N/A|N/A
GSM4293368|N/A|N/A|N/A|N/A|N/A|N/A|Skin|Primary Keratinocytes|in_vitro|N/A|N/A|N/A|N/A
GSM4293369|N/A|N/A|N/A|N/A|N/A|N/A|Skin|Primary Keratinocytes|in_vitro|N/A|N/A|N/A|N/A
GSM4293370|N/A|N/A|N/A|N/A|N/A|N/A|Skin|Primary Keratinocytes|in_vitro|N/A|N/A|N/A|N/A
GSM4293371|N/A|N/A|N/A|N/A|N/A|N/A|Skin|Primary Keratinocytes|in_vitro|N/A|N/A|N/A|N/A
GSM4293372|N/A|N/A|N/A|N/A|N/A|N/A|Skin|Primary Keratinocytes|in_vitro|N/A|N/A|N/A|N/A
GSM4293373|N/A|N/A|N/A|N/A|N/A|N/A|Skin|Primary Keratinocytes|in_vitro|N/A|N/A|N/A|N/A
GSM4293374|N/A|N/A|N/A|N/A|N/A|N/A|Skin|Primary Keratinocytes|in_vitro|N/A|N/A|N/A|N/A
