GSM1257669|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM02704|in_vitro|N/A|N/A|N/A|N/A
GSM1257670|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM02706|in_vitro|N/A|N/A|N/A|N/A
GSM1257671|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM01650|in_vitro|N/A|N/A|N/A|N/A
GSM1257672|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM01653|in_vitro|N/A|N/A|N/A|N/A
GSM1257673|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM02640|in_vitro|N/A|N/A|N/A|N/A
GSM1257674|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM02641|in_vitro|N/A|N/A|N/A|N/A
GSM1257675|N/A|N/A|M|N/A|N/A|Healthy|Skin|WG2414|in_vitro|N/A|N/A|N/A|N/A
GSM1257676|N/A|N/A|F|N/A|N/A|Healthy|Skin|WG2415|in_vitro|N/A|N/A|N/A|N/A
GSM1257677|N/A|N/A|M|N/A|N/A|Healthy|Skin|WG3465|in_vitro|N/A|N/A|N/A|N/A
GSM1257678|N/A|N/A|F|N/A|N/A|Healthy|Skin|WG3466|in_vitro|N/A|N/A|N/A|N/A
GSM1257679|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM00042|in_vitro|N/A|N/A|N/A|N/A
GSM1257680|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM00031|in_vitro|N/A|N/A|N/A|N/A
GSM1257681|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM01095|in_vitro|N/A|N/A|N/A|N/A
GSM1257682|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM01096|in_vitro|N/A|N/A|N/A|N/A
GSM1257683|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM01375|in_vitro|N/A|N/A|N/A|N/A
GSM1257684|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM01376|in_vitro|N/A|N/A|N/A|N/A
GSM1257685|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM02173|in_vitro|N/A|N/A|N/A|N/A
GSM1257686|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM02175|in_vitro|N/A|N/A|N/A|N/A
GSM1257687|N/A|N/A|M|N/A|N/A|Healthy|Skin|WG1657|in_vitro|N/A|N/A|N/A|N/A
GSM1257688|N/A|N/A|F|N/A|N/A|Healthy|Skin|WG1658|in_vitro|N/A|N/A|N/A|N/A
GSM1257689|N/A|N/A|M|N/A|N/A|Healthy|Skin|WG1282|in_vitro|N/A|N/A|N/A|N/A
GSM1257690|N/A|N/A|F|N/A|N/A|Healthy|Skin|WG1283|in_vitro|N/A|N/A|N/A|N/A
GSM1257691|N/A|N/A|M|N/A|N/A|Healthy|Skin|WG2843|in_vitro|N/A|N/A|N/A|N/A
GSM1257692|N/A|N/A|F|N/A|N/A|Healthy|Skin|WG2844|in_vitro|N/A|N/A|N/A|N/A
GSM1257693|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM00289|in_vitro|N/A|N/A|N/A|N/A
GSM1257694|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM00290|in_vitro|N/A|N/A|N/A|N/A
GSM1257695|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM01393|in_vitro|N/A|N/A|N/A|N/A
GSM1257696|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM01392|in_vitro|N/A|N/A|N/A|N/A
GSM1257697|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM02316|in_vitro|N/A|N/A|N/A|N/A
GSM1257698|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM02317|in_vitro|N/A|N/A|N/A|N/A
GSM1257699|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM02456|in_vitro|N/A|N/A|N/A|N/A
GSM1257700|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM02555|in_vitro|N/A|N/A|N/A|N/A
GSM1257701|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM03073|in_vitro|N/A|N/A|N/A|N/A
GSM1257702|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM03075|in_vitro|N/A|N/A|N/A|N/A
GSM1257703|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM02147|in_vitro|N/A|N/A|N/A|N/A
GSM1257704|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM02149|in_vitro|N/A|N/A|N/A|N/A
GSM1257705|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM00940|in_vitro|N/A|N/A|N/A|N/A
GSM1257706|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM00941|in_vitro|N/A|N/A|N/A|N/A
GSM1257707|N/A|N/A|M|N/A|N/A|Healthy|Skin|WG2193|in_vitro|N/A|N/A|N/A|N/A
GSM1257708|N/A|N/A|F|N/A|N/A|Healthy|Skin|WG2194|in_vitro|N/A|N/A|N/A|N/A
GSM1257709|N/A|N/A|M|N/A|N/A|Healthy|Skin|WG2120|in_vitro|N/A|N/A|N/A|N/A
GSM1257710|N/A|N/A|F|N/A|N/A|Healthy|Skin|WG2121|in_vitro|N/A|N/A|N/A|N/A
GSM1257711|N/A|N/A|M|N/A|N/A|Healthy|Skin|WG1309|in_vitro|N/A|N/A|N/A|N/A
GSM1257712|N/A|N/A|F|N/A|N/A|Healthy|Skin|WG1310|in_vitro|N/A|N/A|N/A|N/A
GSM1257713|N/A|N/A|F|N/A|N/A|Healthy|Skin|WG1977|in_vitro|N/A|N/A|N/A|N/A
GSM1257714|N/A|N/A|M|N/A|N/A|Healthy|Skin|WG1978|in_vitro|N/A|N/A|N/A|N/A
GSM1257715|N/A|N/A|M|N/A|N/A|Healthy|Skin|WG1513|in_vitro|N/A|N/A|N/A|N/A
GSM1257716|N/A|N/A|F|N/A|N/A|Healthy|Skin|WG1514|in_vitro|N/A|N/A|N/A|N/A
GSM1257717|N/A|N/A|M|N/A|N/A|Healthy|Skin|WG1721|in_vitro|N/A|N/A|N/A|N/A
GSM1257718|N/A|N/A|F|N/A|N/A|Healthy|Skin|WG1722|in_vitro|N/A|N/A|N/A|N/A
GSM1257719|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM00520|in_vitro|N/A|N/A|N/A|N/A
GSM1257720|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM00935|in_vitro|N/A|N/A|N/A|N/A
GSM1257721|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM00016|in_vitro|N/A|N/A|N/A|N/A
GSM1257722|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM00022|in_vitro|N/A|N/A|N/A|N/A
GSM1257723|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM00438|in_vitro|N/A|N/A|N/A|N/A
GSM1257724|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM00439|in_vitro|N/A|N/A|N/A|N/A
GSM1257725|N/A|N/A|M|N/A|N/A|Healthy|Skin|GM09255|in_vitro|N/A|N/A|N/A|N/A
GSM1257726|N/A|N/A|F|N/A|N/A|Healthy|Skin|GM09256|in_vitro|N/A|N/A|N/A|N/A
GSM1257727|N/A|N/A|M|N/A|N/A|Healthy|Skin|WG2275|in_vitro|N/A|N/A|N/A|N/A
GSM1257728|N/A|N/A|F|N/A|N/A|Healthy|Skin|WG2276|in_vitro|N/A|N/A|N/A|N/A
