GSM3319359|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319360|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM3319361|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319362|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319363|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319364|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319365|N/A|N/A|M|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319366|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319367|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319368|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319369|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319370|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319371|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319372|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM3319373|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319374|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319375|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319376|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM3319377|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319378|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319379|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319380|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319381|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319382|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319383|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319384|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319385|N/A|N/A|M|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319386|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319387|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319388|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|None
GSM3319389|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319390|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319391|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319392|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319393|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319394|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319395|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319396|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319397|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319398|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319399|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319400|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319401|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|B cells|in_vitro|case|N/A|N/A|Disease
GSM3319402|N/A|N/A|M|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319403|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319404|N/A|N/A|F|N/A|N/A|healthy|Cells|B cells|in_vitro|ctrl|N/A|N/A|None
GSM3319405|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319406|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319407|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319408|N/A|N/A|F|N/A|N/A|healthy|Cells|neutrophils|in_vitro|ctrl|N/A|N/A|None
GSM3319409|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|T cells|in_vitro|case|N/A|N/A|Disease
GSM3319410|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Cells|neutrophils|in_vitro|case|N/A|N/A|Disease
GSM3319411|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319412|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
GSM3319413|N/A|N/A|F|N/A|N/A|systemic lupus erythematosus|Whole Blood|N/A|in_vivo|case|N/A|N/A|Disease
GSM3319414|N/A|N/A|F|N/A|N/A|healthy|Cells|T cells|in_vitro|ctrl|N/A|N/A|None
