GSM1274922|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274923|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274924|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274925|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274926|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274927|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274928|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274929|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274930|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274931|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274932|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274933|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274934|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274935|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274936|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274937|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274938|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274939|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274940|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274941|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274942|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274943|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274944|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274945|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274946|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274947|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274948|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274949|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274950|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274951|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274952|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274953|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274954|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274955|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274956|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274957|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274958|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274959|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274960|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274961|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274962|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274963|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274964|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274965|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274966|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274967|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274968|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1274969|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
