GSM4676017|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|ctrl|WT_0month|None|None
GSM4676018|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|ctrl|WT_1month|None|None
GSM4676019|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_1month|Tamoxifen|Small Molecule
GSM4676020|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_1month|Estrogen Deprivation|Environmental
GSM4676021|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|ctrl|WT_2month|None|None
GSM4676022|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_2month|Tamoxifen|Small Molecule
GSM4676023|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_2month|Estrogen Deprivation|Environmental
GSM4676024|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|ctrl|WT_5month|None|None
GSM4676025|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_5month|Tamoxifen|Small Molecule
GSM4676026|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_5month|Estrogen Deprivation|Environmental
GSM4676027|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|ctrl|WT_7month|None|None
GSM4676028|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_7month|Tamoxifen|Small Molecule
GSM4676029|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_7month|Estrogen Deprivation|Environmental
GSM4676030|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|ctrl|WT_0month|None|None
GSM4676031|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|ctrl|WT_1month|None|None
GSM4676032|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_1month|Tamoxifen|Small Molecule
GSM4676033|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_1month|Estrogen Deprivation|Environmental
GSM4676034|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|ctrl|WT_2month|None|None
GSM4676035|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_2month|Tamoxifen|Small Molecule
GSM4676036|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_2month|Estrogen Deprivation|Environmental
GSM4676037|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|ctrl|WT_5month|None|None
GSM4676038|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_5month|Tamoxifen|Small Molecule
GSM4676039|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_5month|Estrogen Deprivation|Environmental
GSM4676040|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|ctrl|WT_7month|None|None
GSM4676041|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_7month|Tamoxifen|Small Molecule
GSM4676042|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_7month|Estrogen Deprivation|Environmental
GSM4676043|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|ctrl|WT_0month|None|None
GSM4676044|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_1month|Estrogen Deprivation|Environmental
GSM4676045|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_2month|Estrogen Deprivation|Environmental
GSM4676046|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_1month|Tamoxifen|Small Molecule
GSM4676047|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_5month|Tamoxifen|Small Molecule
GSM4676048|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|ctrl|WT_0month|None|None
GSM4676049|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_2month|Estrogen Deprivation|Environmental
GSM4676050|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_5month|Estrogen Deprivation|Environmental
GSM4676051|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_1month|Tamoxifen|Small Molecule
GSM4676052|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_2month|Tamoxifen|Small Molecule
GSM4676053|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_1month|Estrogen Deprivation|Environmental
GSM4676054|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|LTED_5month|Estrogen Deprivation|Environmental
GSM4676055|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_2month|Tamoxifen|Small Molecule
GSM4676056|N/A|N/A|F|N/A|N/A|Healthy|Breast|T47D|in_vitro|case|TAM_5month|Tamoxifen|Small Molecule
