GSM2461094|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|ctrl|Empty vector|Empty vector (EV)|None
GSM2461095|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|ctrl|Empty vector|Empty vector (EV)|None
GSM2461096|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|ctrl|Empty vector|Empty vector (EV)|None
GSM2461097|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|ctrl|Empty vector|Empty vector (EV)|None
GSM2461098|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|ctrl|Empty vector|Empty vector (EV)|None
GSM2461099|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|ctrl|Empty vector|Empty vector (EV)|None
GSM2461100|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|ctrl|Empty vector|Empty vector (EV)|None
GSM2461101|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|ctrl|Empty vector|Empty vector (EV)|None
GSM2461102|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A WT|DNMT3A WT|Genetic
GSM2461103|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A WT|DNMT3A WT|Genetic
GSM2461104|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A WT|DNMT3A WT|Genetic
GSM2461105|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A WT|DNMT3A WT|Genetic
GSM2461106|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A WT|DNMT3A WT|Genetic
GSM2461107|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A WT|DNMT3A WT|Genetic
GSM2461108|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A V716D|DNMT3A V716D|Genetic
GSM2461109|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A V716D|DNMT3A V716D|Genetic
GSM2461110|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A V716D|DNMT3A V716D|Genetic
GSM2461111|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A P718L|DNMT3A P718L|Genetic
GSM2461112|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A P718L|DNMT3A P718L|Genetic
GSM2461113|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A P718L|DNMT3A P718L|Genetic
GSM2461114|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A R792H|DNMT3A R792H|Genetic
GSM2461115|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A R792H|DNMT3A R792H|Genetic
GSM2461116|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A R792H|DNMT3A R792H|Genetic
GSM2461117|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A T835M|DNMT3A T835M|Genetic
GSM2461118|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A T835M|DNMT3A T835M|Genetic
GSM2461119|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A T835M|DNMT3A T835M|Genetic
GSM2461120|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A R836W|DNMT3A R836W|Genetic
GSM2461121|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A R836W|DNMT3A R836W|Genetic
GSM2461122|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A R836W|DNMT3A R836W|Genetic
GSM2461123|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A K841E|DNMT3A K841E|Genetic
GSM2461124|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A K841E|DNMT3A K841E|Genetic
GSM2461125|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A K841E|DNMT3A K841E|Genetic
GSM2461126|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A N838D|DNMT3A N838D|Genetic
GSM2461127|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A N838D|DNMT3A N838D|Genetic
GSM2461128|N/A|N/A|N/A|N/A|N/A|healthy|Cells|TF-1|in_vitro|case|DNMT3A N838D|DNMT3A N838D|Genetic
