GSM744663|N/A|N/A|N/A|N/A|N/A|healthy|Cells|human embryonic stem cell H14S9|in_vitro|N/A|N/A|N/A|N/A
GSM744664|N/A|N/A|N/A|N/A|N/A|healthy|Cells|human embryonic stem cell H7S14|in_vitro|N/A|N/A|N/A|N/A
GSM744665|N/A|N/A|N/A|N/A|N/A|healthy|Cells|human embryonic stem cell H7|in_vitro|N/A|N/A|N/A|N/A
GSM744666|N/A|N/A|N/A|N/A|N/A|healthy|Cells|human embryonic stem cell H14|in_vitro|N/A|N/A|N/A|N/A
GSM744667|N/A|N/A|N/A|N/A|N/A|healthy|Cells|human embryonic stem cell H181|in_vitro|N/A|N/A|N/A|N/A
GSM744668|N/A|N/A|N/A|N/A|N/A|healthy|Cells|human embryonic stem cell I3|in_vitro|N/A|N/A|N/A|N/A
GSM744669|N/A|N/A|N/A|N/A|N/A|healthy|Cells|human embryonic stem cell SHEF4|in_vitro|N/A|N/A|N/A|N/A
GSM744670|N/A|N/A|N/A|N/A|N/A|healthy|Cells|human embryonic stem cell SHEF5|in_vitro|N/A|N/A|N/A|N/A
GSM744671|N/A|N/A|N/A|N/A|N/A|healthy|Cells|human embryonic stem cell SHEF7|in_vitro|N/A|N/A|N/A|N/A
GSM744672|N/A|N/A|N/A|N/A|N/A|healthy|Cells|human embryonic stem cell SHEF1|in_vitro|N/A|N/A|N/A|N/A
GSM744673|N/A|N/A|N/A|N/A|N/A|healthy|Colon|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744674|N/A|N/A|N/A|N/A|N/A|healthy|Colon|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744675|N/A|N/A|N/A|N/A|N/A|healthy|Other|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744676|N/A|N/A|N/A|N/A|N/A|healthy|Other|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744677|N/A|N/A|N/A|N/A|N/A|healthy|Adipose|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744678|N/A|N/A|N/A|N/A|N/A|healthy|Adipose|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744679|N/A|N/A|N/A|N/A|N/A|healthy|Muscle|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744680|N/A|N/A|N/A|N/A|N/A|healthy|Muscle|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744681|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744682|N/A|N/A|N/A|N/A|N/A|healthy|Liver|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744683|N/A|N/A|N/A|N/A|N/A|healthy|Thyroid|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744684|N/A|N/A|N/A|N/A|N/A|healthy|Thyroid|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744685|N/A|N/A|N/A|N/A|N/A|healthy|Brain|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744686|N/A|N/A|N/A|N/A|N/A|healthy|Brain|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744687|N/A|N/A|N/A|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744688|N/A|N/A|N/A|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|N/A|N/A|N/A
GSM744689|N/A|N/A|N/A|N/A|N/A|healthy|Cells|Neutrophils|in_vitro|ctrl|N/A|N/A|N/A
GSM744690|N/A|N/A|N/A|N/A|N/A|healthy|Cells|B-cells|in_vitro|ctrl|N/A|N/A|N/A
GSM744691|N/A|N/A|N/A|N/A|N/A|healthy|Cells|CD4+ cells|in_vitro|ctrl|N/A|N/A|N/A
GSM744692|N/A|N/A|N/A|N/A|N/A|healthy|Cells|CD8+ cells|in_vitro|ctrl|N/A|N/A|N/A
GSM744693|N/A|N/A|N/A|N/A|N/A|healthy|Cells|NK cells|in_vitro|ctrl|N/A|N/A|N/A
GSM744694|N/A|N/A|N/A|N/A|N/A|healthy|Cells|CD34+ HSCs|in_vitro|ctrl|N/A|N/A|N/A
GSM744695|N/A|N/A|N/A|N/A|N/A|healthy|Cells|CD34+ HSCs differentiated|in_vitro|case|N/A|N/A|Genetic
GSM744696|N/A|N/A|N/A|N/A|N/A|healthy|Cells|induced pluripotent stem cells from CD34+ HSCs|in_vitro|ctrl|N/A|N/A|Genetic
