GSM1421584|N/A|N/A|F|74|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421574|N/A|N/A|M|80|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421442|N/A|N/A|F|93|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421560|N/A|N/A|M|105|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421512|N/A|N/A|M|98|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421531|N/A|N/A|F|140|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421552|N/A|N/A|F|128|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421496|N/A|N/A|M|91|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421486|N/A|N/A|F|94|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421528|N/A|N/A|F|97|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421509|N/A|N/A|M|111|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421445|N/A|N/A|M|133|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421501|N/A|N/A|M|59|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421595|N/A|N/A|F|68|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421602|N/A|N/A|M|73|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421483|N/A|N/A|M|92|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421459|N/A|N/A|M|59|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421456|N/A|N/A|M|94|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421550|N/A|N/A|F|89|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421472|N/A|N/A|F|65|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421446|N/A|N/A|F|107|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421597|N/A|N/A|F|154|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421519|N/A|N/A|F|71|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421578|N/A|N/A|M|85|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421568|N/A|N/A|M|53|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421556|N/A|N/A|M|71|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421536|N/A|N/A|F|74|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421526|N/A|N/A|F|124|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421566|N/A|N/A|F|61|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421503|N/A|N/A|M|99|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421457|N/A|N/A|F|97|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421534|N/A|N/A|M|84|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421596|N/A|N/A|F|78|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421547|N/A|N/A|F|83|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421593|N/A|N/A|F|101|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1421538|N/A|N/A|M|169|N/A|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
