GSM3380285|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|BeWo|in_vitro|ctrl|Control|N/A|None
GSM3380286|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|BeWo|in_vitro|ctrl|Control|N/A|None
GSM3380287|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|BeWo|in_vitro|case|TNF-alpha 100pg/ml|Tumor Necrosis Factor-alpha|Small Molecule
GSM3380288|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|BeWo|in_vitro|case|TNF-alpha 100pg/ml|Tumor Necrosis Factor-alpha|Small Molecule
GSM3380289|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|BeWo|in_vitro|case|TNF-alpha 100ng/ml|Tumor Necrosis Factor-alpha|Small Molecule
GSM3380290|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|BeWo|in_vitro|case|TNF-alpha 100ng/ml|Tumor Necrosis Factor-alpha|Small Molecule
GSM3380291|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|BeWo|in_vitro|case|IGF-I|Insulin-like Growth Factor-I|Small Molecule
GSM3380292|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|BeWo|in_vitro|case|IGF-I|Insulin-like Growth Factor-I|Small Molecule
GSM3380293|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|BeWo|in_vitro|case|IGF-I and TNF-alpha 100pg/ml|Tumor Necrosis Factor-alpha and Insulin-like Growth Factor-I|Small Molecule
GSM3380294|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|BeWo|in_vitro|case|IGF-I and TNF-alpha 100pg/ml|Tumor Necrosis Factor-alpha and Insulin-like Growth Factor-I|Small Molecule
GSM3380295|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|BeWo|in_vitro|case|IGF-I and TNF-alpha 100ng/ml|Tumor Necrosis Factor-alpha and Insulin-like Growth Factor-I|Small Molecule
GSM3380296|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|BeWo|in_vitro|case|IGF-I and TNF-alpha 100ng/ml|Tumor Necrosis Factor-alpha and Insulin-like Growth Factor-I|Small Molecule
