GSM2590673|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590674|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590675|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590676|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590677|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590678|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590679|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590680|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590681|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590682|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590683|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590684|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590685|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590686|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590687|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590688|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590689|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590690|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|ctrl|Control Group|0Gy X-ray radiation|Environmental
GSM2590691|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590692|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590693|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590694|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590695|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590696|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590697|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590698|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590699|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590700|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590701|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590702|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590703|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
GSM2590704|N/A|N/A|N/A|N/A|N/A|healthy|Cells|GM12878|in_vitro|case|Treatment Group|0.5Gy X-ray radiation|Environmental
