GSM1209503|N/A|N/A|M|28|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209504|N/A|N/A|M|64|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209505|N/A|N/A|M|33|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209506|N/A|N/A|M|77|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209507|N/A|N/A|M|61|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209508|N/A|N/A|M|28|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209509|N/A|N/A|M|69|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209510|N/A|N/A|M|44|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209511|N/A|N/A|M|23|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209512|N/A|N/A|M|62|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209513|N/A|N/A|M|49|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209514|N/A|N/A|M|70|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209515|N/A|N/A|M|24|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209516|N/A|N/A|M|55|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209517|N/A|N/A|M|41|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209518|N/A|N/A|M|69|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1209519|N/A|N/A|M|60|N/A|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
