GSM1572334|1|N/A|F|71|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572335|2|N/A|M|75|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572336|3|N/A|F|70|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572337|4|N/A|F|78|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572338|5|N/A|F|82|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572339|6|N/A|F|84|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572340|7|N/A|F|100|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572341|8|N/A|F|79|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572342|9|N/A|F|67|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572343|10|N/A|F|73|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572344|11|N/A|F|77|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572345|12|N/A|F|86|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572346|13|N/A|F|79|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572347|14|N/A|F|82|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572348|15|N/A|M|88|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572349|16|N/A|F|73|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572350|17|N/A|F|77|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572351|18|N/A|F|78|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572352|19|N/A|F|81|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572353|20|N/A|F|85|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572354|21|N/A|F|68|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572355|22|N/A|F|70|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572356|23|N/A|F|73|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572357|24|N/A|F|76|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572358|25|N/A|F|49|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572359|26|N/A|F|69|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572360|27|N/A|F|79|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572361|28|N/A|F|81|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572362|29|N/A|F|104|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572363|30|N/A|F|79|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572364|31|N/A|F|81|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572365|32|N/A|F|76|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572366|33|N/A|F|77|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572367|34|N/A|F|82|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572368|35|N/A|F|85|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572369|36|N/A|F|89|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572370|37|N/A|F|85|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572371|38|N/A|F|92|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572372|39|N/A|F|65|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572373|40|N/A|F|72|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572374|41|N/A|F|78|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572375|42|N/A|F|79|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572376|43|N/A|F|83|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572377|44|N/A|F|69|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572378|45|N/A|F|75|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572379|46|N/A|F|76|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572380|47|N/A|F|81|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1572381|48|N/A|F|82|N/A|healthy|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
