GSM656873|N/A|N/A|N/A|N/A|N/A|N/A|Other|SWAN|in_vitro|N/A|N/A|N/A|Disease
GSM656874|N/A|N/A|N/A|N/A|N/A|N/A|Other|HTR8|in_vitro|N/A|N/A|N/A|Disease
GSM656875|N/A|N/A|N/A|N/A|N/A|N/A|N/A|JAR|in_vitro|N/A|N/A|N/A|Disease
GSM656876|N/A|N/A|N/A|N/A|N/A|Choriocarcinoma|N/A|JEG-3|in_vitro|N/A|N/A|N/A|Disease
GSM656877|N/A|N/A|N/A|N/A|N/A|N/A|Other|TEV1|in_vitro|N/A|N/A|N/A|Disease
GSM656878|N/A|N/A|N/A|N/A|N/A|N/A|N/A|AC1M32|in_vitro|N/A|N/A|N/A|Disease
GSM656879|N/A|N/A|N/A|N/A|N/A|N/A|N/A|BEWO|in_vitro|N/A|N/A|N/A|Disease
GSM656880|N/A|N/A|N/A|N/A|N/A|N/A|N/A|F58_HLAplus|in_vitro|N/A|N/A|N/A|Genetic
GSM656881|N/A|N/A|N/A|N/A|N/A|N/A|N/A|F58_HLAminus|in_vitro|N/A|N/A|N/A|Genetic
GSM656882|N/A|N/A|N/A|N/A|N/A|N/A|N/A|Sample863_4|in_vitro|N/A|N/A|N/A|Genetic
GSM656883|N/A|N/A|N/A|N/A|N/A|Leukemia|N/A|REH|in_vitro|N/A|N/A|N/A|Disease
GSM656884|N/A|N/A|N/A|N/A|N/A|N/A|N/A|CB_1012.1|in_vitro|N/A|N/A|N/A|N/A
GSM656885|N/A|N/A|N/A|N/A|N/A|N/A|N/A|CB_2029.1|in_vitro|N/A|N/A|N/A|N/A
GSM656886|N/A|N/A|N/A|N/A|N/A|Cancer|N/A|SW48|in_vitro|N/A|N/A|N/A|Disease
GSM656887|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|MCF-7|in_vitro|N/A|N/A|N/A|Disease
