GSM946788|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|ctrl|Control|Ethanol|Environmental
GSM946789|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|ctrl|Control|Ethanol|Environmental
GSM946790|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|ctrl|Control|Ethanol|Environmental
GSM946791|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|ctrl|Control|Ethanol|Environmental
GSM946792|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|ctrl|Control|Ethanol|Environmental
GSM946793|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|ctrl|Control|Ethanol|Environmental
GSM946794|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Diazinon|Diazinon|Environmental
GSM946795|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Diazinon|Diazinon|Environmental
GSM946796|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Diazinon|Diazinon|Environmental
GSM946797|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Dichlorvos|Dichlorvos|Environmental
GSM946798|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Dichlorvos|Dichlorvos|Environmental
GSM946799|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Dichlorvos|Dichlorvos|Environmental
GSM946800|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Chlorpyrifos|Chlorpyrifos|Environmental
GSM946801|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Chlorpyrifos|Chlorpyrifos|Environmental
GSM946802|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Chlorpyrifos|Chlorpyrifos|Environmental
GSM946803|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Terbufos|Terbufos|Environmental
GSM946804|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Terbufos|Terbufos|Environmental
GSM946805|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Terbufos|Terbufos|Environmental
GSM946806|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Fonofos|Fonofos|Environmental
GSM946807|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Fonofos|Fonofos|Environmental
GSM946808|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Fonofos|Fonofos|Environmental
GSM946809|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Phorate|Phorate|Environmental
GSM946810|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Phorate|Phorate|Environmental
GSM946811|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Phorate|Phorate|Environmental
GSM946812|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Parathion|Parathion|Environmental
GSM946813|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Parathion|Parathion|Environmental
GSM946814|N/A|N/A|N/A|N/A|N/A|healthy|Cells|K562|in_vitro|case|Parathion|Parathion|Environmental
