GSM1327859|N/A|N/A|N/A|N/A|N/A|healthy|Skin|BJ|in_vitro|ctrl|BJ_control|N/A|N/A
GSM1327860|N/A|N/A|N/A|N/A|N/A|healthy|Skin|BJ|in_vitro|ctrl|BJ_control|N/A|N/A
GSM1327861|N/A|N/A|N/A|N/A|N/A|healthy|Skin|BJ|in_vitro|ctrl|BJ_control|N/A|N/A
GSM1327862|N/A|N/A|N/A|N/A|N/A|N/A|N/A|iKCL004|in_vitro|case|iPSC_case|N/A|Genetic
GSM1327863|N/A|N/A|N/A|N/A|N/A|N/A|N/A|iKCL004|in_vitro|case|iPSC_case|N/A|Genetic
GSM1327864|N/A|N/A|N/A|N/A|N/A|N/A|N/A|iKCL004|in_vitro|case|iPSC_case|N/A|Genetic
GSM1327865|N/A|N/A|N/A|N/A|N/A|N/A|N/A|iKCL011|in_vitro|case|iPSC_case|N/A|Genetic
GSM1327866|N/A|N/A|N/A|N/A|N/A|N/A|N/A|iKCL011|in_vitro|case|iPSC_case|N/A|Genetic
GSM1327867|N/A|N/A|N/A|N/A|N/A|N/A|N/A|iKCL011|in_vitro|case|iPSC_case|N/A|Genetic
GSM1327868|N/A|N/A|N/A|N/A|N/A|N/A|N/A|KCL034|in_vitro|ctrl|hESC_control|N/A|N/A
GSM1327869|N/A|N/A|N/A|N/A|N/A|N/A|N/A|KCL034|in_vitro|ctrl|hESC_control|N/A|N/A
GSM1327870|N/A|N/A|N/A|N/A|N/A|N/A|N/A|KCL034|in_vitro|ctrl|hESC_control|N/A|N/A
