GSM787901|N/A|N/A|N/A|N/A|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787902|N/A|N/A|N/A|N/A|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787903|N/A|N/A|N/A|N/A|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787904|N/A|N/A|N/A|N/A|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787905|N/A|N/A|N/A|N/A|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787906|N/A|N/A|N/A|N/A|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787907|N/A|N/A|N/A|N/A|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787908|N/A|N/A|N/A|N/A|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787909|N/A|N/A|N/A|N/A|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787910|N/A|N/A|N/A|N/A|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787911|N/A|N/A|N/A|N/A|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787912|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787913|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787914|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787915|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787916|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM787917|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|N/A|N/A|N/A|N/A
