GSM3938231|N/A|N/A|N/A|N/A|N/A|Glioma|Brain|Parental Astrocytes|in_vitro|N/A|N/A|N/A|Genetic
GSM3938232|N/A|N/A|N/A|N/A|N/A|Glioma|Brain|WT iso|in_vitro|N/A|N/A|N/A|Genetic
GSM3938233|N/A|N/A|N/A|N/A|N/A|Glioma|Brain|PPM1D trnc.|in_vitro|N/A|N/A|N/A|Genetic
GSM3938234|N/A|N/A|N/A|N/A|N/A|Glioma|Brain|PPM1D mut OE|in_vitro|N/A|N/A|N/A|Genetic
GSM3938235|N/A|N/A|N/A|N/A|N/A|Glioma|Brain|SU-DIPG4|in_vitro|N/A|N/A|N/A|Genetic
GSM3938236|N/A|N/A|N/A|N/A|N/A|Glioma|Brain|SU-DIPG13|in_vitro|N/A|N/A|N/A|Genetic
GSM3938237|N/A|N/A|N/A|N/A|N/A|Glioma|Brain|SU-DIPG17|in_vitro|N/A|N/A|N/A|Genetic
GSM3938238|N/A|N/A|N/A|N/A|N/A|Glioma|Brain|SU-DIPG35|in_vitro|N/A|N/A|N/A|Genetic
GSM3938239|N/A|N/A|N/A|N/A|N/A|Glioma|Brain|HSJD-DIPG-007|in_vitro|N/A|N/A|N/A|Genetic
GSM3938240|N/A|N/A|N/A|N/A|N/A|Glioma|Brain|HSJD-DIPG-14B|in_vitro|N/A|N/A|N/A|Genetic
GSM3938241|N/A|N/A|N/A|N/A|N/A|Glioma|Brain|HSJD-DIPG-008|in_vitro|N/A|N/A|N/A|Genetic
