GSM4321893|N/A|N/A|N/A|N/A|N/A|lung cancer|Lung|CL1-5|in_vitro|ctrl|Mock|N/A|Small Molecule
GSM4321894|N/A|N/A|N/A|N/A|N/A|lung cancer|Lung|CL1-5|in_vitro|case|DAC|decitabine|Small Molecule
GSM4321895|N/A|N/A|N/A|N/A|N/A|lung cancer|Lung|H1792|in_vitro|ctrl|Mock|N/A|Small Molecule
GSM4321896|N/A|N/A|N/A|N/A|N/A|lung cancer|Lung|H1792|in_vitro|case|DAC|decitabine|Small Molecule
GSM4321897|N/A|N/A|N/A|N/A|N/A|lung cancer|Lung|PC9|in_vitro|ctrl|Mock|N/A|Small Molecule
GSM4321898|N/A|N/A|N/A|N/A|N/A|lung cancer|Lung|PC9|in_vitro|case|DAC|decitabine|Small Molecule
GSM4321899|N/A|N/A|N/A|N/A|N/A|lung cancer|Lung|A549|in_vitro|ctrl|Mock|N/A|Small Molecule
GSM4321900|N/A|N/A|N/A|N/A|N/A|lung cancer|Lung|A549|in_vitro|case|DAC|decitabine|Small Molecule
GSM4321901|N/A|N/A|N/A|N/A|N/A|lung cancer|Lung|CL1-0|in_vitro|ctrl|Mock|N/A|Small Molecule
GSM4321902|N/A|N/A|N/A|N/A|N/A|lung cancer|Lung|CL1-0|in_vitro|case|DAC|decitabine|Small Molecule
GSM4321903|N/A|N/A|N/A|N/A|N/A|lung cancer|Lung|H1299|in_vitro|ctrl|Mock|N/A|Small Molecule
GSM4321904|N/A|N/A|N/A|N/A|N/A|lung cancer|Lung|H1299|in_vitro|case|DAC|decitabine|Small Molecule
