GSM1336745|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336746|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336747|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336748|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336749|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336750|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336751|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336752|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336753|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336754|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336755|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336756|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336757|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336758|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336759|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336760|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336761|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336762|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336763|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336764|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336765|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336766|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336767|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336768|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336769|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336770|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336771|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336772|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336773|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336774|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336775|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336776|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336777|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336778|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336779|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336780|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336781|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336782|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336783|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336784|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336785|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336786|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336787|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336788|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336789|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336790|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336791|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM1336792|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
