GSM2197784|N/A|N/A|M|N/A|N/A|Healthy|Skin|Spontaneously immortalized keratinocytes|in_vitro|ctrl|NIKS_replicate|N/A|Genetic
GSM2197785|N/A|N/A|M|N/A|N/A|Healthy|Skin|Spontaneously immortalized keratinocytes|in_vitro|ctrl|NIKS_replicate|N/A|Genetic
GSM2197786|N/A|N/A|M|N/A|N/A|Healthy|Skin|Spontaneously immortalized keratinocytes|in_vitro|ctrl|NIKS_replicate|N/A|Genetic
GSM2197787|N/A|N/A|M|N/A|N/A|Healthy|Skin|Spontaneously immortalized keratinocytes|in_vitro|case|NIKS_HPV16_positive|G418|Genetic
GSM2197788|N/A|N/A|M|N/A|N/A|Healthy|Skin|Spontaneously immortalized keratinocytes|in_vitro|case|NIKS_HPV16_positive|G418|Genetic
GSM2197789|N/A|N/A|M|N/A|N/A|Healthy|Skin|Spontaneously immortalized keratinocytes|in_vitro|case|NIKS_HPV16_positive|G418|Genetic
GSM2197790|N/A|N/A|M|N/A|N/A|Healthy|Skin|Spontaneously immortalized keratinocytes|in_vitro|case|NIKS_HPV18_positive|G418|Genetic
GSM2197791|N/A|N/A|M|N/A|N/A|Healthy|Skin|Spontaneously immortalized keratinocytes|in_vitro|case|NIKS_HPV18_positive|G418|Genetic
GSM2197792|N/A|N/A|M|N/A|N/A|Healthy|Skin|Spontaneously immortalized keratinocytes|in_vitro|case|NIKS_HPV18_positive|G418|Genetic
GSM2197793|N/A|N/A|M|N/A|N/A|Healthy|Skin|Spontaneously immortalized keratinocytes|in_vitro|case|NIKS_HPV16_E7_deficient|G418|Genetic
GSM2197794|N/A|N/A|M|N/A|N/A|Healthy|Skin|Spontaneously immortalized keratinocytes|in_vitro|case|NIKS_HPV16_E7_deficient|G418|Genetic
GSM2197795|N/A|N/A|M|N/A|N/A|Healthy|Skin|Spontaneously immortalized keratinocytes|in_vitro|case|NIKS_HPV16_E7_deficient|G418|Genetic
