GSM916781|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916782|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916783|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916784|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916785|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916786|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916787|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916788|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916789|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916790|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916791|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916792|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916793|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916794|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916795|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916796|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916797|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916798|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916799|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|case|TET2 Mutant|N/A|Genetic
GSM916800|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|ctrl|Wild type|N/A|Genetic
GSM916801|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|case|TET2 Mutant|N/A|Genetic
GSM916802|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|case|TET2 Mutant|N/A|Genetic
GSM916803|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|case|TET2 Mutant|N/A|Genetic
GSM916804|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|case|TET2 Mutant|N/A|Genetic
GSM916805|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|case|TET2 Mutant|N/A|Genetic
GSM916806|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|case|TET2 Mutant|N/A|Genetic
GSM916807|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|case|TET2 Mutant|N/A|Genetic
GSM916808|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|case|TET2 Mutant|N/A|Genetic
GSM916809|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|case|TET2 Mutant|N/A|Genetic
GSM916810|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|case|TET2 Mutant|N/A|Genetic
GSM916811|N/A|N/A|N/A|N/A|N/A|Diffuse large B-cell lymphoma|Other|N/A|in_vivo|case|TET2 Mutant|N/A|Genetic
