GSM569413|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM569414|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM569415|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM569416|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM569417|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM569418|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM569419|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM569420|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM569421|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM569422|N/A|N/A|N/A|N/A|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM569423|N/A|N/A|N/A|N/A|N/A|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
