GSM1104642|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S1_FBM28|N/A|Disease
GSM1104643|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S1_FBM12|N/A|Disease
GSM1104644|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S1_FBM16|N/A|Disease
GSM1104645|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S1_FBM20|N/A|Disease
GSM1104646|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S1_FBM32|N/A|Disease
GSM1104647|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S1_FBM24|N/A|Disease
GSM1104648|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S2_FBM27|N/A|Disease
GSM1104649|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S2_FBM11|N/A|Disease
GSM1104650|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S2_FBM15|N/A|Disease
GSM1104651|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S2_FBM19|N/A|Disease
GSM1104652|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S2_FBM31|N/A|Disease
GSM1104653|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S2_FBM23|N/A|Disease
GSM1104654|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S3_FBM10|N/A|Disease
GSM1104655|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S3_FBM26|N/A|Disease
GSM1104656|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S3_FBM18|N/A|Disease
GSM1104657|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S3_FBM14|N/A|Disease
GSM1104658|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S3_FBM30|N/A|Disease
GSM1104659|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S3_FBM22|N/A|Disease
GSM1104660|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S4_FBM9|N/A|Disease
GSM1104661|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S4_FBM17|N/A|Disease
GSM1104662|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S4_FBM21|N/A|Disease
GSM1104663|N/A|N/A|N/A|22|N/A|healthy|Other|N/A|in_vivo|ctrl|S4_FBM29|N/A|Disease
