GSM2473769|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|ctrl|DMSO_1h|DMSO|Small Molecule
GSM2473770|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|ctrl|DMSO_1h|DMSO|Small Molecule
GSM2473771|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|ctrl|DMSO_1h|DMSO|Small Molecule
GSM2473772|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|DEX_1h|DEX|Small Molecule
GSM2473773|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|DEX_1h|DEX|Small Molecule
GSM2473774|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|DEX_1h|DEX|Small Molecule
GSM2473775|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|DOX_1h|DOX|Small Molecule
GSM2473776|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|DOX_1h|DOX|Small Molecule
GSM2473777|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|DOX_1h|DOX|Small Molecule
GSM2473778|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|EGF_1h|EGF|Small Molecule
GSM2473779|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|EGF_1h|EGF|Small Molecule
GSM2473780|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|EGF_1h|EGF|Small Molecule
GSM2473781|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|EGF_4h|EGF|Small Molecule
GSM2473782|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|EGF_4h|EGF|Small Molecule
GSM2473783|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|EGF_4h|EGF|Small Molecule
GSM2473784|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|PMA_1h|PMA|Small Molecule
GSM2473785|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|PMA_1h|PMA|Small Molecule
GSM2473786|N/A|N/A|N/A|N/A|N/A|healthy|Cells|MCF10A|in_vitro|case|PMA_1h|PMA|Small Molecule
