GSM2059836|N/A|N/A|N/A|N/A|N/A|Cancer|Adrenal Gland|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059837|N/A|N/A|N/A|N/A|N/A|Cancer|Adrenal Gland|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059838|N/A|N/A|N/A|N/A|N/A|Cancer|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059839|N/A|N/A|N/A|N/A|N/A|Cancer|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059840|N/A|N/A|N/A|N/A|N/A|Cancer|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059841|N/A|N/A|N/A|N/A|N/A|N/A|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059842|N/A|N/A|N/A|N/A|N/A|N/A|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059843|N/A|N/A|N/A|N/A|N/A|N/A|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059844|N/A|N/A|N/A|N/A|N/A|Cancer|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059845|N/A|N/A|N/A|N/A|N/A|Cancer|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059846|N/A|N/A|N/A|N/A|N/A|Cancer|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059847|N/A|N/A|N/A|N/A|N/A|Cancer|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059848|N/A|N/A|N/A|N/A|N/A|Cancer|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059849|N/A|N/A|N/A|N/A|N/A|Cancer|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059850|N/A|N/A|N/A|N/A|N/A|Cancer|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2059851|N/A|N/A|N/A|N/A|N/A|Cancer|Thyroid|N/A|in_vivo|N/A|N/A|N/A|N/A
