GSM4808751|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808752|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808753|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808754|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808755|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808756|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808757|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808758|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Control|None
GSM4808759|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Control|None
GSM4808760|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808761|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808762|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808763|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808764|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808765|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808766|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808767|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808768|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|DMSO|Others
GSM4808769|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808770|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|DMSO|Others
GSM4808771|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|DMSO|Others
GSM4808772|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808773|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Control|None
GSM4808774|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808775|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808776|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808777|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808778|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808779|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808780|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4808781|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808782|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM4808783|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Control|None
GSM4808784|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808785|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808786|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|DMSO|Others
GSM4808787|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808788|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Control|None
GSM4808789|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Control|None
GSM4808790|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808791|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|DMSO|Others
GSM4808792|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|DMSO|Others
GSM4808793|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808794|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808795|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808796|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808797|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808798|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Control|None
GSM4808799|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|DMSO|Others
GSM4808800|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808801|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808802|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808803|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808804|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808805|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808806|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808807|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808808|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808809|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Control|None
GSM4808810|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Control|None
GSM4808811|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Control|None
GSM4808812|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808813|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|DMSO|Others
GSM4808814|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808815|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808816|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|DMSO|Others
GSM4808817|N/A|N/A|M|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808818|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
GSM4808819|N/A|N/A|F|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|N/A|Clozapine|Small Molecule
