GSM4505073|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Control Group|N/A|None
GSM4505074|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Control Group|N/A|None
GSM4505075|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Control Group|N/A|None
GSM4505076|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505077|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505078|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505079|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505080|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505081|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505082|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505083|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505084|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505085|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505086|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505087|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505088|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505089|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505090|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505091|N/A|N/A|M|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505092|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505093|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505094|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
GSM4505095|N/A|N/A|F|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|Cord Blood Group|N/A|None
