GSM3264310|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|retrovirus|Genetic
GSM3264311|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|retrovirus|Genetic
GSM3264312|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM3264313|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM3264314|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM3264315|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM3264316|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM3264317|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM3264318|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM3264319|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM3264320|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM3264321|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM3264322|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM3264323|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|Sendai virus|Genetic
GSM3264324|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|episomal vectors|Genetic
GSM3264325|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|episomal vectors|Genetic
GSM3264326|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|episomal vectors|Genetic
GSM3264327|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|episomal vectors|Genetic
GSM3264328|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|episomal vectors|Genetic
GSM3264329|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|episomal vectors|Genetic
GSM3264330|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|episomal vectors|Genetic
GSM3264331|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|episomal vectors|Genetic
GSM3264332|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|episomal vectors|Genetic
GSM3264333|N/A|N/A|F|N/A|N/A|healthy|Cells|N/A|in_vitro|N/A|N/A|N/A|N/A
