GSM1652310|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|SUM159|in_vitro|N/A|N/A|N/A|Disease
GSM1652311|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|21NT|in_vitro|N/A|N/A|N/A|Disease
GSM1652312|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|SUM159-21NT|in_vitro|N/A|N/A|N/A|Disease
GSM1652313|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|BT474|in_vitro|N/A|N/A|N/A|Disease
GSM1652314|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|SUM159-BT474|in_vitro|N/A|N/A|N/A|Disease
GSM1652315|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|T47D|in_vitro|N/A|N/A|N/A|Disease
GSM1652316|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|SUM159-T47D|in_vitro|N/A|N/A|N/A|Disease
GSM1652317|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|MDAMB453|in_vitro|N/A|N/A|N/A|Disease
GSM1652318|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|SUM159-MDAMB453|in_vitro|N/A|N/A|N/A|Disease
GSM1652319|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|ZR75-1|in_vitro|N/A|N/A|N/A|Disease
GSM1652320|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|SUM159-ZR75-1|in_vitro|N/A|N/A|N/A|Disease
GSM1652321|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|MCF7|in_vitro|N/A|N/A|N/A|Disease
GSM1652322|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|SUM159-MCF7|in_vitro|N/A|N/A|N/A|Disease
GSM1652323|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|CAL51|in_vitro|N/A|N/A|N/A|Disease
GSM1652324|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|CAL51-MCF7|in_vitro|N/A|N/A|N/A|Disease
GSM1652325|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|MDAMB231|in_vitro|N/A|N/A|N/A|Disease
GSM1652326|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|MDAMB231-MCF7|in_vitro|N/A|N/A|N/A|Disease
GSM1652327|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|HS578|in_vitro|N/A|N/A|N/A|Disease
GSM1652328|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|SUM159-MDA231|in_vitro|N/A|N/A|N/A|Disease
GSM1652329|N/A|N/A|N/A|N/A|N/A|Breast Cancer|Breast|SUM159-CAL51|in_vitro|N/A|N/A|N/A|Disease
