GSM1354674|N/A|N/A|N/A|N/A|N/A|Unaffected|Lung|CCL_210|in_vitro|ctrl|Commercial Cell Line 1|N/A|None
GSM1354675|N/A|N/A|N/A|N/A|N/A|Unaffected|Lung|CCL_204|in_vitro|ctrl|Commercial Cell Line 2|N/A|None
GSM1354676|N/A|N/A|N/A|N/A|N/A|Unaffected|Lung|CCL_190|in_vitro|ctrl|Commercial Cell Line 3|N/A|None
GSM1354677|N/A|N/A|N/A|N/A|N/A|Unaffected|Lung|N/A|in_vivo|ctrl|Control Patient 1|N/A|None
GSM1354678|N/A|N/A|N/A|N/A|N/A|Unaffected|Lung|N/A|in_vivo|ctrl|Control Patient 2|N/A|None
GSM1354679|N/A|N/A|N/A|N/A|N/A|Unaffected|Lung|N/A|in_vivo|ctrl|Control Patient 3|N/A|None
GSM1354680|N/A|N/A|N/A|N/A|N/A|Idiopathic Pulmonary Fibrosis|Lung|N/A|in_vivo|case|IPF Patient 1|N/A|Disease
GSM1354681|N/A|N/A|N/A|N/A|N/A|Idiopathic Pulmonary Fibrosis|Lung|N/A|in_vivo|case|IPF Patient 2|N/A|Disease
GSM1354682|N/A|N/A|N/A|N/A|N/A|Idiopathic Pulmonary Fibrosis|Lung|N/A|in_vivo|case|IPF Patient 3|N/A|Disease
GSM1354683|N/A|N/A|N/A|N/A|N/A|Idiopathic Pulmonary Fibrosis|Lung|N/A|in_vivo|case|IPF Patient 4|N/A|Disease
GSM1354684|N/A|N/A|N/A|N/A|N/A|Idiopathic Pulmonary Fibrosis|Lung|N/A|in_vivo|case|IPF Patient 5|N/A|Disease
GSM1354685|N/A|N/A|N/A|N/A|N/A|Idiopathic Pulmonary Fibrosis|Lung|N/A|in_vivo|case|IPF Patient 6|N/A|Disease
