GSM3032951|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|ctrl|Parental|DMSO|None
GSM3032952|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|ctrl|Parental|DMSO|None
GSM3032953|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|ctrl|Parental|DMSO|None
GSM3032954|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|ctrl|Parental|DMSO|None
GSM3032955|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|ctrl|Parental|DMSO|None
GSM3032956|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant A|Paclitaxel|Small Molecule
GSM3032957|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant A|Paclitaxel|Small Molecule
GSM3032958|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant A|Paclitaxel|Small Molecule
GSM3032959|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant A|Paclitaxel|Small Molecule
GSM3032960|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant A|Paclitaxel|Small Molecule
GSM3032961|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant B|Paclitaxel|Small Molecule
GSM3032962|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant B|Paclitaxel|Small Molecule
GSM3032963|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant B|Paclitaxel|Small Molecule
GSM3032964|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant B|Paclitaxel|Small Molecule
GSM3032965|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant B|Paclitaxel|Small Molecule
GSM3032966|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant C|Paclitaxel|Small Molecule
GSM3032967|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant C|Paclitaxel|Small Molecule
GSM3032968|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant C|Paclitaxel|Small Molecule
GSM3032969|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant C|Paclitaxel|Small Molecule
GSM3032970|N/A|N/A|N/A|N/A|N/A|Healthy|Breast|MDA-MB-436|in_vitro|case|Taxol-resistant C|Paclitaxel|Small Molecule
