GSM1243189|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|ctrl|clone #11, pLVX, 1uM 6780, 7 days|1uM 6780|Small Molecule
GSM1243190|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|ctrl|clone #11, pLVX, 1uM 6780, 7 days|1uM 6780|Small Molecule
GSM1243191|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|ctrl|clone #11, pLVX, 1uM 6780, 7 days|1uM 6780|Small Molecule
GSM1243192|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|ctrl|clone #11, pLVX, DMSO, 7 days|DMSO|Small Molecule
GSM1243193|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|ctrl|clone #11, pLVX, DMSO, 7 days|DMSO|Small Molecule
GSM1243194|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|ctrl|clone #11, pLVX, DMSO, 7 days|DMSO|Small Molecule
GSM1243195|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|case|clone #11, pLVX, 1uM 6780, 28 days|1uM 6780|Small Molecule
GSM1243196|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|case|clone #11, pLVX, 1uM 6780, 28 days|1uM 6780|Small Molecule
GSM1243197|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|case|clone #11, pLVX, 1uM 6780, 28 days|1uM 6780|Small Molecule
GSM1243198|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|ctrl|clone #11, pLVX, DMSO, 28 days|DMSO|Small Molecule
GSM1243199|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|ctrl|clone #11, pLVX, DMSO, 28 days|DMSO|Small Molecule
GSM1243200|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|ctrl|clone #11, pLVX, DMSO, 28 days|DMSO|Small Molecule
GSM1243201|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|case|clone #11, R140Q, 1uM 6780, 7 days|1uM 6780|Small Molecule
GSM1243202|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|case|clone #11, R140Q, 1uM 6780, 7 days|1uM 6780|Small Molecule
GSM1243203|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|case|clone #11, R140Q, 1uM 6780, 7 days|1uM 6780|Small Molecule
GSM1243204|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|ctrl|clone #11, R140Q, DMSO, 7 days|DMSO|Small Molecule
GSM1243205|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|ctrl|clone #11, R140Q, DMSO, 7 days|DMSO|Small Molecule
GSM1243206|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|ctrl|clone #11, R140Q, DMSO, 7 days|DMSO|Small Molecule
GSM1243207|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|case|clone #11, R140Q, 1uM 6780, 28 days|1uM 6780|Small Molecule
GSM1243208|N/A|N/A|N/A|N/A|N/A|IDH2 R140Q mutation|Cells|TF-1|in_vitro|case|clone #11, R140Q, 1uM 6780, 28 days|1uM 6780|Small Molecule
