GSM6512977|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|ctrl|Lean|N/A|Lifestyle
GSM6512978|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512979|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|ctrl|Lean|N/A|Lifestyle
GSM6512980|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|ctrl|Lean|N/A|Lifestyle
GSM6512981|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512982|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512983|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|ctrl|Lean|N/A|Lifestyle
GSM6512984|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512985|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|ctrl|Lean|N/A|Lifestyle
GSM6512986|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512987|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512988|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|ctrl|Lean|N/A|Lifestyle
GSM6512989|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512990|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512991|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|ctrl|Lean|N/A|Lifestyle
GSM6512992|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512993|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512994|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512995|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|ctrl|Lean|N/A|Lifestyle
GSM6512996|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512997|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|ctrl|Lean|N/A|Lifestyle
GSM6512998|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6512999|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6513000|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6513001|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6513002|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6513003|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|case|Obese|N/A|Lifestyle
GSM6513004|N/A|N/A|F|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|ctrl|Lean|N/A|Lifestyle
GSM6513005|N/A|N/A|M|N/A|N/A|Healthy|Cells|Monocytes|in_vivo|ctrl|Lean|N/A|Lifestyle
