GSM559636|N/A|N/A|N/A|21|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560599|N/A|N/A|N/A|17|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560600|N/A|N/A|N/A|17|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560601|N/A|N/A|N/A|8|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560602|N/A|N/A|N/A|6|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560603|N/A|N/A|N/A|18|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560604|N/A|N/A|N/A|23|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560606|N/A|N/A|N/A|6|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560607|N/A|N/A|N/A|6|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560608|N/A|N/A|N/A|63|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560609|N/A|N/A|N/A|73|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560612|N/A|N/A|N/A|63|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560613|N/A|N/A|N/A|61|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560614|N/A|N/A|N/A|64|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
GSM560615|N/A|N/A|N/A|60|N/A|N/A|Skin|N/A|in_vitro|N/A|N/A|N/A|N/A
