GSM2369073|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG|in_vitro|N/A|N/A|N/A|Disease
GSM2369075|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C28|in_vitro|N/A|N/A|N/A|Disease
GSM2369077|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C34|in_vitro|N/A|N/A|N/A|Disease
GSM2369079|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C46|in_vitro|N/A|N/A|N/A|Disease
GSM2369082|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C60|in_vitro|N/A|N/A|N/A|Disease
GSM2369084|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C78|in_vitro|N/A|N/A|N/A|Disease
GSM2369086|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C271|in_vitro|N/A|N/A|N/A|Disease
GSM2369089|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C80|in_vitro|N/A|N/A|N/A|Disease
GSM2369091|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C349|in_vitro|N/A|N/A|N/A|Disease
GSM2369093|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C94|in_vitro|N/A|N/A|N/A|Disease
GSM2369095|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C466|in_vitro|N/A|N/A|N/A|Disease
GSM2369097|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C95|in_vitro|N/A|N/A|N/A|Disease
GSM2369099|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C475|in_vitro|N/A|N/A|N/A|Disease
GSM2369101|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C106|in_vitro|N/A|N/A|N/A|Disease
GSM2369103|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C482|in_vitro|N/A|N/A|N/A|Disease
GSM2369105|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C113|in_vitro|N/A|N/A|N/A|Disease
GSM2369108|N/A|N/A|N/A|N/A|N/A|Glioblastoma Multiforme|Brain|U3065MG-C494|in_vitro|N/A|N/A|N/A|Disease
