GSM1970449|N/A|N/A|N/A|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|MO|N/A|None
GSM1970450|N/A|N/A|N/A|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|MO|N/A|None
GSM1970451|N/A|N/A|N/A|N/A|N/A|healthy|Whole Blood|N/A|in_vivo|ctrl|MO|N/A|None
GSM1970452|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vitro|case|DC_DMSO|N/A|None
GSM1970453|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vitro|case|DC_DMSO|N/A|None
GSM1970454|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vitro|case|DC_DMSO|N/A|None
GSM1970455|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vitro|case|DC_PF-956980|PF-956980|Small Molecule
GSM1970456|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vitro|case|DC_PF-956980|PF-956980|Small Molecule
GSM1970457|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vitro|case|DC_PF-956980|PF-956980|Small Molecule
GSM1970458|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vitro|case|MAC_DMSO|N/A|None
GSM1970459|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vitro|case|MAC_DMSO|N/A|None
GSM1970460|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vitro|case|MAC_DMSO|N/A|None
GSM1970461|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vitro|case|MAC_PF-956980|PF-956980|Small Molecule
GSM1970462|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vitro|case|MAC_PF-956980|PF-956980|Small Molecule
GSM1970463|N/A|N/A|N/A|N/A|N/A|healthy|Cells|N/A|in_vitro|case|MAC_PF-956980|PF-956980|Small Molecule
