GSM1641098|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|T cell|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641099|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|T cell|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641100|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|T cell|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641101|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|T cell|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641102|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|T cell|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641103|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|T cell|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641104|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|T cell|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641105|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|T cell|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641106|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|T cell|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641107|N/A|N/A|N/A|N/A|N/A|Healthy|Cells|T cell|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641108|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|PBMC|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641109|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|PBMC|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641110|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|PBMC|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641111|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|PBMC|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641112|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|PBMC|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641113|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|PBMC|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641114|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|PBMC|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641115|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|PBMC|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641116|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|PBMC|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641117|N/A|N/A|N/A|N/A|N/A|Healthy|Whole Blood|PBMC|in_vitro|ctrl|Control Group|N/A|N/A
GSM1641118|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641119|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641120|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641121|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641122|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641123|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641124|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641125|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641126|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641127|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641128|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641129|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641130|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641131|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641132|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641133|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641134|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641135|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641136|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641137|N/A|N/A|N/A|N/A|N/A|Hepatitis|Whole Blood|PBMC|in_vitro|case|Hepatitis Group|N/A|Disease
GSM1641138|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 1|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 1 Group|N/A|Disease
GSM1641139|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 1|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 1 Group|N/A|Disease
GSM1641140|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 1|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 1 Group|N/A|Disease
GSM1641141|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 1|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 1 Group|N/A|Disease
GSM1641142|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 1|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 1 Group|N/A|Disease
GSM1641143|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 1|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 1 Group|N/A|Disease
GSM1641144|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 1|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 1 Group|N/A|Disease
GSM1641145|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 1|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 1 Group|N/A|Disease
GSM1641146|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 1|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 1 Group|N/A|Disease
GSM1641147|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641148|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641149|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641150|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641151|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641152|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641153|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641154|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641155|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641156|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641157|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641158|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 3|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 3 Group|N/A|Disease
GSM1641159|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 3|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 3 Group|N/A|Disease
GSM1641160|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 3|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 3 Group|N/A|Disease
GSM1641161|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 3|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 3 Group|N/A|Disease
GSM1641162|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 3|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 3 Group|N/A|Disease
GSM1641163|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 3|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 3 Group|N/A|Disease
GSM1641164|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 3|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 3 Group|N/A|Disease
GSM1641165|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 3|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 3 Group|N/A|Disease
GSM1641166|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 3|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 3 Group|N/A|Disease
GSM1641167|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 3|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 3 Group|N/A|Disease
GSM1641168|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 4|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 4 Group|N/A|Disease
GSM1641169|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 4|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 4 Group|N/A|Disease
GSM1641170|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 4|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 4 Group|N/A|Disease
GSM1641171|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 4|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 4 Group|N/A|Disease
GSM1641172|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 4|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 4 Group|N/A|Disease
GSM1641173|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 4|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 4 Group|N/A|Disease
GSM1641174|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 4|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 4 Group|N/A|Disease
GSM1641175|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 4|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 4 Group|N/A|Disease
GSM1641176|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 4|Whole Blood|PBMC|in_vitro|case|Liver Cancer Stage 4 Group|N/A|Disease
GSM1641177|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 4|Cells|T cell|in_vitro|case|Liver Cancer Stage 4 Group|N/A|Disease
GSM1641178|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 4|Cells|T cell|in_vitro|case|Liver Cancer Stage 4 Group|N/A|Disease
GSM1641179|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 4|Cells|T cell|in_vitro|case|Liver Cancer Stage 4 Group|N/A|Disease
GSM1641180|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 3|Cells|T cell|in_vitro|case|Liver Cancer Stage 3 Group|N/A|Disease
GSM1641181|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Cells|T cell|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641182|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Cells|T cell|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641183|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 2|Cells|T cell|in_vitro|case|Liver Cancer Stage 2 Group|N/A|Disease
GSM1641184|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 1|Cells|T cell|in_vitro|case|Liver Cancer Stage 1 Group|N/A|Disease
GSM1641185|N/A|N/A|N/A|N/A|N/A|Liver Cancer Stage 1|Cells|T cell|in_vitro|case|Liver Cancer Stage 1 Group|N/A|Disease
