GSM4500393|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|CRISPR_control_p5|N/A|Genetic
GSM4500394|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_1_p5|N/A|Genetic
GSM4500395|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_2_p5|N/A|Genetic
GSM4500398|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|Parental_p5|N/A|None
GSM4500402|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|Parental_p8|N/A|None
GSM4500407|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|CRISPR_control_p8|N/A|Genetic
GSM4500411|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_2_p8|N/A|Genetic
GSM4500415|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_1_p8|N/A|Genetic
GSM4500420|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|Parental_p15|N/A|None
GSM4500424|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|CRISPR_control_p15|N/A|Genetic
GSM4500430|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_1_p15|N/A|Genetic
GSM4500436|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_2_p15|N/A|Genetic
GSM4500442|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|Parental_p20|N/A|None
GSM4500447|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|CRISPR_control_p20|N/A|Genetic
GSM4500453|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_1_p20|N/A|Genetic
GSM4500457|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_2_p20|N/A|Genetic
GSM4500462|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|Parental_p25|N/A|None
GSM4500467|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|CRISPR_control_p25|N/A|Genetic
GSM4500472|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_1_p25|N/A|Genetic
GSM4500476|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_2_p25|N/A|Genetic
GSM4500482|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|Parental_p30|N/A|None
GSM4500486|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|CRISPR_control_p30|N/A|Genetic
GSM4500490|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_1_p30|N/A|Genetic
GSM4500494|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_2_p30|N/A|Genetic
GSM4500499|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|Parental_p25|N/A|None
GSM4500503|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|ctrl|CRISPR_control_p25|N/A|Genetic
GSM4500507|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_1_p25|N/A|Genetic
GSM4500512|N/A|N/A|N/A|N/A|N/A|N/A|Cells|N/A|in_vitro|case|CBS-deficient_Clone_2_p25|N/A|Genetic
