GSM1547523|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE-Twist-ER|in_vitro|N/A|N/A|N/A|Genetic
GSM1547524|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE-Twist-ER|in_vitro|N/A|N/A|M. Sss I|Genetic
GSM1547525|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE-Twist-ER|in_vitro|N/A|N/A|N/A|Genetic
GSM1547526|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE-Twist-ER|in_vitro|N/A|N/A|M. Sss I|Genetic
GSM1547527|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE-Twist-ER|in_vitro|N/A|N/A|N/A|Genetic
GSM1547528|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE-Twist-ER|in_vitro|N/A|N/A|M. Sss I|Genetic
GSM1547529|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE-Twist-ER|in_vitro|N/A|N/A|N/A|Genetic
GSM1547530|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE-Twist-ER|in_vitro|N/A|N/A|M. Sss I|Genetic
GSM1547531|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE|in_vitro|N/A|N/A|N/A|Small Molecule
GSM1547532|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE|in_vitro|N/A|N/A|M. Sss I|Small Molecule
GSM1547533|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE|in_vitro|N/A|N/A|N/A|Small Molecule
GSM1547534|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE|in_vitro|N/A|N/A|M. Sss I|Small Molecule
GSM1547535|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE|in_vitro|N/A|N/A|N/A|Small Molecule
GSM1547536|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE|in_vitro|N/A|N/A|M. Sss I|Small Molecule
GSM1547537|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE|in_vitro|N/A|N/A|N/A|Small Molecule
GSM1547538|N/A|N/A|N/A|N/A|N/A|N/A|Breast|HMLE|in_vitro|N/A|N/A|M. Sss I|Small Molecule
