GSM2029664|N/A|N/A|N/A|N/A|9|N/A|Adrenal Gland|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029665|N/A|N/A|N/A|N/A|9|N/A|Pancreas|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029666|N/A|N/A|N/A|N/A|9|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029667|N/A|N/A|N/A|N/A|9|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029668|N/A|N/A|N/A|N/A|9|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029669|N/A|N/A|N/A|N/A|9|N/A|Heart|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029670|N/A|N/A|N/A|N/A|9|N/A|Heart|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029671|N/A|N/A|N/A|N/A|9|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029672|N/A|N/A|N/A|N/A|9|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029673|N/A|N/A|N/A|N/A|9|N/A|Small Intestine|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029674|N/A|N/A|N/A|N/A|9|N/A|Stomach|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029675|N/A|N/A|N/A|N/A|9|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029676|N/A|N/A|N/A|N/A|9|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029677|N/A|N/A|N/A|N/A|9|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029678|N/A|N/A|N/A|N/A|9|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029679|N/A|N/A|N/A|N/A|9|N/A|Pancreas|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029680|N/A|N/A|N/A|N/A|9|N/A|Adrenal Gland|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029681|N/A|N/A|N/A|N/A|9|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029682|N/A|N/A|N/A|N/A|9|N/A|Pancreas|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029683|N/A|N/A|N/A|N/A|9|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029684|N/A|N/A|N/A|N/A|18|N/A|Adrenal Gland|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029685|N/A|N/A|N/A|N/A|18|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029686|N/A|N/A|N/A|N/A|18|N/A|Pancreas|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029687|N/A|N/A|N/A|N/A|18|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029688|N/A|N/A|N/A|N/A|18|N/A|Adrenal Gland|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029689|N/A|N/A|N/A|N/A|18|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029690|N/A|N/A|N/A|N/A|18|N/A|Pancreas|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029691|N/A|N/A|N/A|N/A|18|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029692|N/A|N/A|N/A|N/A|18|N/A|Brain|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029693|N/A|N/A|N/A|N/A|18|N/A|Skin|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029694|N/A|N/A|N/A|N/A|18|N/A|Kidney|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029695|N/A|N/A|N/A|N/A|18|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029696|N/A|N/A|N/A|N/A|18|N/A|Spleen|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029697|N/A|N/A|N/A|N/A|18|N/A|Small Intestine|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029698|N/A|N/A|N/A|N/A|18|N/A|Liver|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029699|N/A|N/A|N/A|N/A|18|N/A|Lung|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029700|N/A|N/A|N/A|N/A|18|N/A|Stomach|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029701|N/A|N/A|N/A|N/A|18|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029702|N/A|N/A|N/A|N/A|22|N/A|Adrenal Gland|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029703|N/A|N/A|N/A|N/A|22|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029704|N/A|N/A|N/A|N/A|22|N/A|Pancreas|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029705|N/A|N/A|N/A|N/A|22|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029706|N/A|N/A|N/A|N/A|22|N/A|Adrenal Gland|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029707|N/A|N/A|N/A|N/A|22|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029708|N/A|N/A|N/A|N/A|9|N/A|Other|N/A|in_vivo|N/A|N/A|N/A|N/A
GSM2029709|N/A|N/A|N/A|N/A|9|N/A|Muscle|N/A|in_vivo|N/A|N/A|N/A|N/A
