GSM1120231|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|ctrl|0 Gy 0 hr|N/A|Environmental
GSM1120232|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|ctrl|0 Gy 0 hr|N/A|Environmental
GSM1120233|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|ctrl|0 Gy 0 hr|N/A|Environmental
GSM1120234|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|ctrl|0 Gy 1 hr|N/A|Environmental
GSM1120235|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|2 Gy 1 hr|N/A|Environmental
GSM1120236|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|6 Gy 1 hr|N/A|Environmental
GSM1120237|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|ctrl|0 Gy 2 hr|N/A|Environmental
GSM1120238|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|2 Gy 2 hr|N/A|Environmental
GSM1120239|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|6 Gy 2 hr|N/A|Environmental
GSM1120240|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|ctrl|0 Gy 4 hr|N/A|Environmental
GSM1120241|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|2 Gy 4 hr|N/A|Environmental
GSM1120242|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|6 Gy 4 hr|N/A|Environmental
GSM1120243|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|ctrl|0 Gy 8 hr|N/A|Environmental
GSM1120244|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|2 Gy 8 hr|N/A|Environmental
GSM1120245|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|6 Gy 8 hr|N/A|Environmental
GSM1120246|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|ctrl|0 Gy 24 hr|N/A|Environmental
GSM1120247|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|2 Gy 24 hr|N/A|Environmental
GSM1120248|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|6 Gy 24 hr|N/A|Environmental
GSM1120249|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|ctrl|0 Gy 48 hr|N/A|Environmental
GSM1120250|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|2 Gy 48 hr|N/A|Environmental
GSM1120251|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|6 Gy 48 hr|N/A|Environmental
GSM1120252|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|ctrl|0 Gy 72 hr|N/A|Environmental
GSM1120253|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|2 Gy 72 hr|N/A|Environmental
GSM1120254|N/A|N/A|F|N/A|N/A|Breast Cancer|Cells|MDA-MB-231|in_vitro|case|6 Gy 72 hr|N/A|Environmental
