GSM2495509|1|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|TCP_hPL-medium|Methylation|Small Molecule
GSM2495510|2|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|TCP_hPL-medium|Methylation|Small Molecule
GSM2495511|3|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|TCP_hPL-medium|Methylation|Small Molecule
GSM2495512|1|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|TCP_hPL-plasma|Methylation|Small Molecule
GSM2495513|2|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|TCP_hPL-plasma|Methylation|Small Molecule
GSM2495514|3|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|TCP_hPL-plasma|Methylation|Small Molecule
GSM2495515|1|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|hPL-gel_without_TN|Methylation|Small Molecule
GSM2495516|2|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|hPL-gel_without_TN|Methylation|Small Molecule
GSM2495517|3|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|hPL-gel_without_TN|Methylation|Small Molecule
GSM2495518|1|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|hPL-gel_with_TN|Methylation|Small Molecule
GSM2495519|2|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|hPL-gel_with_TN|Methylation|Small Molecule
GSM2495520|3|N/A|N/A|N/A|N/A|Healthy|Cells|N/A|in_vitro|ctrl|hPL-gel_with_TN|Methylation|Small Molecule
