GSM2091622|N/A|N/A|M|49|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091623|N/A|N/A|M|45|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091624|N/A|N/A|M|71|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091625|N/A|N/A|M|57|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091626|N/A|N/A|M|43|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091627|N/A|N/A|M|62|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091628|N/A|N/A|M|61|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091629|N/A|N/A|M|49|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091630|N/A|N/A|M|70|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091631|N/A|N/A|M|47|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091632|N/A|N/A|M|53|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091633|N/A|N/A|M|44|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091634|N/A|N/A|M|69|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091635|N/A|N/A|M|63|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091636|N/A|N/A|M|58|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091637|N/A|N/A|M|70|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091638|N/A|N/A|M|54|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091639|N/A|N/A|M|57|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091640|N/A|N/A|M|44|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091641|N/A|N/A|M|64|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091642|N/A|N/A|M|64|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091643|N/A|N/A|M|45|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091644|N/A|N/A|M|54|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091645|N/A|N/A|M|66|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091646|N/A|N/A|M|55|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091647|N/A|N/A|M|71|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091648|N/A|N/A|M|70|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091649|N/A|N/A|M|47|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091650|N/A|N/A|M|64|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091651|N/A|N/A|M|52|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091652|N/A|N/A|M|57|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091653|N/A|N/A|M|69|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091654|N/A|N/A|M|45|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
GSM2091655|N/A|N/A|M|67|N/A|N/A|Whole Blood|N/A|in_vivo|N/A|N/A|N/A|Environmental
