GSM1873841|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873709|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873826|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873824|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873924|N/A|N/A|N/A|N/A|N/A|Healthy|Other|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1873859|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873914|N/A|N/A|N/A|N/A|N/A|Healthy|Other|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1873789|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873837|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873707|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873776|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873734|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873917|N/A|N/A|N/A|N/A|N/A|Healthy|Other|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1873849|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873825|N/A|N/A|N/A|N/A|N/A|Healthy|Other|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1873723|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873911|N/A|N/A|N/A|N/A|N/A|Healthy|Other|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1873813|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873722|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873887|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873895|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873728|N/A|N/A|N/A|N/A|N/A|Healthy|Stomach|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1873876|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873798|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873713|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873716|N/A|N/A|N/A|N/A|N/A|Healthy|Stomach|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1873901|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873884|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873748|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873795|N/A|N/A|N/A|N/A|N/A|Healthy|Other|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1873913|N/A|N/A|N/A|N/A|N/A|Healthy|Other|N/A|in_vivo|ctrl|N/A|N/A|None
GSM1873927|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873724|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873899|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
GSM1873801|N/A|N/A|N/A|N/A|N/A|Disease|Other|N/A|in_vivo|case|N/A|N/A|Disease
