GSM5592794|N/A|N/A|N/A|N/A|N/A|Multiple Myeloma|Cells|MM1S|in_vitro|case|Ferroptotic MM1S replicate 1|RSL3|Small Molecule
GSM5592795|N/A|N/A|N/A|N/A|N/A|Multiple Myeloma|Cells|MM1S|in_vitro|ctrl|Ferrostatin-1 control MM1S replicate 1|Ferrostatin-1 and RSL3|Small Molecule
GSM5592796|N/A|N/A|N/A|N/A|N/A|Multiple Myeloma|Cells|MM1R|in_vitro|case|Ferroptotic MM1R replicate 1|RSL3|Small Molecule
GSM5592797|N/A|N/A|N/A|N/A|N/A|Multiple Myeloma|Cells|MM1R|in_vitro|ctrl|Ferrostatin-1 control MM1R replicate 1|Ferrostatin-1 and RSL3|Small Molecule
GSM5592798|N/A|N/A|N/A|N/A|N/A|Multiple Myeloma|Cells|MM1S|in_vitro|case|Ferroptotic MM1S replicate 2|RSL3|Small Molecule
GSM5592799|N/A|N/A|N/A|N/A|N/A|Multiple Myeloma|Cells|MM1S|in_vitro|ctrl|Ferrostatin-1 control MM1S replicate 2|Ferrostatin-1 and RSL3|Small Molecule
GSM5592800|N/A|N/A|N/A|N/A|N/A|Multiple Myeloma|Cells|MM1R|in_vitro|case|Ferroptotic MM1R replicate 2|RSL3|Small Molecule
GSM5592801|N/A|N/A|N/A|N/A|N/A|Multiple Myeloma|Cells|MM1R|in_vitro|ctrl|Ferrostatin-1 control MM1R replicate 2|Ferrostatin-1 and RSL3|Small Molecule
GSM5592802|N/A|N/A|N/A|N/A|N/A|Multiple Myeloma|Cells|MM1S|in_vitro|case|Ferroptotic MM1S replicate 3|RSL3|Small Molecule
GSM5592803|N/A|N/A|N/A|N/A|N/A|Multiple Myeloma|Cells|MM1S|in_vitro|ctrl|Ferrostatin-1 control MM1S replicate 3|Ferrostatin-1 and RSL3|Small Molecule
GSM5592804|N/A|N/A|N/A|N/A|N/A|Multiple Myeloma|Cells|MM1R|in_vitro|case|Ferroptotic MM1R replicate 3|RSL3|Small Molecule
GSM5592805|N/A|N/A|N/A|N/A|N/A|Multiple Myeloma|Cells|MM1R|in_vitro|ctrl|Ferrostatin-1 control MM1R replicate 3|Ferrostatin-1 and RSL3|Small Molecule
